name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
lg,1625794477300578413,0,0.9639,-0.2043,0.6189,1,-39.978,-38.6353,-28.4424,62,1.3487,1.1145,-73.6948,-42.499,28,0.069,19719,3.993,88.2302
lg,1625794477300624135,0,0.8979,-0.2197,0.5972,2,-33.6304,-16.0522,-27.2217,62,1.3497,1.1145,-74.1939,-40.5614,28,0.068,8071,3.993,84.9678
lg,1625794477300644783,0,0.8687,-0.1711,0.5747,3,-34.1187,-9.2163,-26.7944,62,1.3477,1.1135,-74.478,-37.7974,28,0.069,8042,3.993,80.8464
lg,1625794477300664450,0,0.0242,-0.491,0.7866,4,-21.5454,99.8535,-16.9678,124,1.3447,1.0545,-69.5318,-29.5601,29,0.069,13339,3.9688,71.2026
lg,1625794477300683394,0,-0.1926,-0.4907,0.7278,5,-35.7666,25.7568,-20.0195,124,1.3447,1.0775,-66.8387,-28.4519,29,0.067,7971,3.9688,68.379
lg,1625794477300702450,0,-0.1353,-0.5156,0.8008,6,-48.3398,-35.9497,-19.7144,124,1.3447,1.0885,-66.2876,-30.7528,29,0.066,7764,3.9688,68.7278
lg,1625794477300721357,0,0.3293,-0.7212,0.8777,7,-67.8711,-110.4126,-8.9111,124,1.3437,1.0905,-68.2891,-39.4328,29,0.065,7741,3.9688,75.1364
lg,1625794477300738839,0,0.4707,-0.4546,0.7031,8,7.0801,-50.5981,-21.5454,124,1.3437,1.0905,-68.9384,-40.1236,29,0.066,8459,3.9688,76.2914
lg,1625794477300756394,0,0.0808,-0.1064,0.5349,9,20.5688,4.5166,-15.9912,124,1.3427,1.0915,-66.2357,-35.3056,29,0.066,9252,3.9688,72.0581
lg,1625794477300775765,0,0.0452,-0.1731,0.5095,10,-12.0239,9.8877,19.3481,124,1.3427,1.0935,-63.5895,-35.1145,29,0.066,7811,3.9688,71.5767
lg,1625794477300795468,0,0.3911,-0.4692,0.7844,11,-55.6641,-76.7822,34.6069,124,1.3437,1.0945,-63.6163,-42.8898,29,0.065,8026,3.8885,77.8857
lg,1625794477300813376,0,0.605,-0.6379,0.9092,12,-59.5093,-86.3647,39.3677,124,1.3437,1.0955,-63.536,-50.6855,29,0.064,7877,3.8885,84.4843
lg,1625794477300831857,0,0.863,-0.771,0.9812,13,-32.7148,-52.3071,23.0103,124,1.3447,1.0965,-62.9945,-55.4376,29,0.063,7888,3.8885,88.5526
lg,1625794477300849042,0,0.7209,-0.7109,0.9399,14,-3.2959,12.6953,10.6812,124,1.3457,1.0965,-61.2561,-53.9347,29,0.062,7920,3.8885,86.9992
