name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1625794494710229050,1,0.0808,-0.3489,1.2129,1,-11.4746,-2.3804,-34.2407,67,1.1616,0,3.2136,-12.0756,24,0.8174,19332,4.0711,22.5914
rg,1625794494710528005,1,0.0505,-0.3462,1.241,2,-10.9863,0.1831,-33.8135,67,1.1616,0,2.7142,-12.7176,25,0.8174,8450,4.0711,21.2607
rg,1625794494710647631,1,0,-0.291,1.1775,3,-9.5215,2.1973,-33.4473,67,1.1626,0,2.3916,-13.199,25,0.8164,7937,4.0711,19.9344
rg,1625794494710803182,1,-0.022,-0.2849,1.1799,4,-11.5356,-3.2349,-32.7759,67,1.1636,-0.001,1.9069,-13.717,25,0.8174,9467,4.0711,18.6887
rg,1625794494710864977,1,0.0063,-0.2896,1.1724,5,-10.9253,-8.1787,-32.2876,67,1.1626,0,1.098,-14.1579,25,0.8164,7777,4.0711,17.5156
rg,1625794494710983233,1,0.1052,-0.2515,1.1694,6,-13.7329,-13.7329,-31.7993,67,1.1586,0,0.0096,-14.6326,24,0.8144,7906,4.0711,16.4233
rg,1625794494711083304,1,0.1025,-0.2847,1.1726,7,-18.1885,-8.8501,-38.5132,67,1.1616,0,-0.9212,-15.3039,24,0.8134,7906,4.0711,15.0282
rg,1625794494711141488,1,0.0701,-0.3196,1.1877,8,-18.1274,-6.7749,-42.3584,67,1.1596,0,-1.7301,-15.9768,24,0.8104,7923,4.0711,13.4703
rg,1625794494711192616,1,0.0662,-0.3901,1.2583,9,-18.0664,-13.5498,-44.8608,67,1.1606,0,-2.7976,-16.6802,24,0.8084,8158,4.0711,11.9022
rg,1625794494711244244,1,0.1543,-0.4473,1.2866,10,-17.395,-18.5547,-43.457,67,1.1586,0,-4.1578,-17.3796,25,0.8074,7990,4.0711,10.4616
rg,1625794494711351963,1,0.1868,-0.4255,1.2622,11,-13.916,-15.1367,-44.0063,67,1.1576,0,-5.4154,-17.8539,25,0.8064,8044,4.0711,8.967
rg,1625794494711405851,1,0.134,-0.4172,1.2373,12,-14.3433,-4.8218,-47.9126,67,1.1566,0,-6.2083,-18.2725,25,0.8034,8044,4.0711,7.1991
rg,1625794494711522662,1,0.0515,-0.3933,1.2144,13,-14.3433,-4.1504,-46.5698,67,1.1556,0,-6.7991,-18.6311,25,0.8014,8107,4.0711,5.4722
rg,1625794494711578438,1,0.0479,-0.3757,1.2163,14,-13.916,-10.498,-45.105,67,1.1536,0,-7.5906,-18.924,25,0.7974,8103,4.0711,3.88
rg,1625794494711628826,1,0.1636,-0.3347,1.1697,15,-14.5264,-26.3062,-41.9922,67,1.1546,0,-9.1308,-19.1982,25,0.7924,8128,4.0711,2.6082
rg,1625794494711750434,1,0.259,-0.283,1.1401,16,-20.6909,-20.0195,-39.6118,67,1.1536,0,-10.5391,-19.5991,25,0.7904,8157,4.0711,1.3294
rg,1625794494711824172,1,0.2661,-0.2974,1.123,17,-27.6489,-13.4888,-37.9639,67,1.1536,0,-11.6542,-20.2652,25,0.7864,8182,4.0711,0.0281
rg,1625794494711880800,1,0.2227,-0.313,1.1033,18,-37.2925,3.9062,-35.1562,67,1.1536,0,-11.9796,-21.2842,25,0.7834,8121,4.0711,-1.4085
rg,1625794494711934373,1,0.1912,-0.2852,1.0718,19,-42.0532,5.5542,-31.189,67,1.1546,0,-12.1518,-22.4354,25,0.7814,8346,4.0711,-2.7321
rg,1625794494711981612,1,0.2339,-0.2664,1.0522,20,-44.6777,4.2114,-29.7241,67,1.1546,0,-12.5735,-23.6394,25,0.7784,8193,4.0711,-3.9869
rg,1625794494712034833,1,0.3335,-0.2715,1.0518,21,-52.6733,5.6152,-26.123,67,1.1536,0,-12.9828,-25.1426,25,0.7774,8294,4.0711,-5.1346
rg,1625794494712087554,1,0.3975,-0.2869,1.0483,22,-62.1338,19.5312,-24.9634,67,1.1556,0,-13.0078,-26.9543,25,0.7774,8218,4.0711,-6.4897
rg,1625794494712141793,1,0.3799,-0.3103,1.0308,23,-66.3452,29.4189,-25.0854,67,1.1556,0,-12.4138,-28.9626,25,0.7754,8406,4.0711,-8.2202
