name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1624908721125569480,1,-0.418,-0.0962,0.9402,1,-19.8364,-4.8218,-34.2407,58,1.1586,0.5082,28.1789,-28.0795,31,0.6023,18698,3.7279,-129.6397
rg,1624908721125611424,1,-0.4636,-0.1196,0.9502,2,-18.6768,-7.8125,-35.1562,58,1.1586,0.5092,27.2045,-28.5645,31,0.6013,8088,3.7279,-130.4728
rg,1624908721125632054,1,-0.4644,-0.1272,0.9509,3,-18.3716,-10.7422,-35.7056,58,1.1596,0.5092,26.0675,-28.9924,31,0.5993,7514,3.7279,-131.2579
rg,1624908721125652091,1,-0.3884,-0.1206,0.9802,4,-18.1885,-13.9771,-34.8511,58,1.1596,0.5092,24.7844,-29.2834,31,0.5983,7523,3.7279,-131.9108
rg,1624908721125671295,1,-0.3457,-0.1394,0.9792,5,-18.4326,-13.4277,-34.79,58,1.1596,0.5102,23.5875,-29.7258,31,0.5973,7338,3.7279,-132.6924
rg,1624908721125689368,1,-0.3792,-0.1428,0.9873,6,-21.9727,-5.4932,-33.6304,58,1.1606,0.5112,22.8948,-30.2877,31,0.5953,10060,3.7279,-133.5982
rg,1624908721125707072,1,-0.4485,-0.1614,0.9697,7,-20.9961,0.1221,-31.311,58,1.1596,0.5123,22.3766,-30.7716,31,0.5933,7392,3.7279,-134.4535
rg,1624908721125724498,1,-0.5112,-0.1758,0.9539,8,-18.1274,-5.3101,-32.7759,58,1.1596,0.5123,21.7793,-31.1453,31,0.5903,7513,3.7279,-135.2556
rg,1624908721125742924,1,-0.5159,-0.1804,0.9675,9,-16.2964,-13.855,-31.8604,58,1.1606,0.5123,20.9232,-31.3415,31,0.5873,7535,3.7279,-135.8277
rg,1624908721125760942,1,-0.3696,-0.1821,0.9883,10,-13.1226,-25.4517,-28.5034,58,1.1596,0.5123,19.4824,-31.2105,31,0.5843,7615,3.7279,-136.005
rg,1624908721125778775,1,-0.3406,-0.2014,0.9924,11,-12.6953,-24.5361,-28.8696,58,1.1606,0.5133,18.052,-31.1042,31,0.5823,7437,3.7279,-136.2486
rg,1624908721125796275,1,-0.3611,-0.196,0.9836,12,-11.7798,-18.9819,-31.0059,58,1.1606,0.5112,16.8697,-31.0171,31,0.5793,7664,3.7279,-136.7089
rg,1624908721125813312,1,-0.3721,-0.2014,0.9741,13,-10.7422,-18.3716,-31.6162,58,1.1606,0.5123,15.7339,-30.8772,31,0.5773,7529,3.7279,-137.1895
rg,1624908721125830664,1,-0.3572,-0.1982,0.9668,14,-10.498,-20.2637,-32.0435,58,1.1606,0.5133,14.5784,-30.7431,31,0.5763,7822,3.7279,-137.6949
rg,1624908721125847719,1,-0.3462,-0.1904,0.9539,15,-9.7046,-20.874,-34.8511,58,1.1606,0.5123,13.3786,-30.5811,31,0.5753,7580,3.7279,-138.3002
rg,1624908721125864830,1,-0.355,-0.1758,0.936,16,-10.498,-23.5596,-34.668,58,1.1606,0.5133,12.1722,-30.4111,31,0.5743,7726,3.7279,-138.856
rg,1624908721125896090,1,-0.2566,-0.1499,0.9536,17,-21.2402,-27.5269,-26.3062,58,1.1596,0.5123,10.8312,-30.5032,31,0.5703,33003,3.7279,-139.0336
rg,1624908721125914571,1,-0.2183,-0.1865,0.9819,18,-30.8228,-18.3716,-25.1465,58,1.1596,0.5123,9.7701,-31.0525,31,0.5693,7897,3.7279,-139.3821
