name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
lg,1624907270694994657,0,0.355,-0.0195,0.8247,1,6.5918,10.437,3.54,97,1.2596,1.1746,-35.3726,-2.2269,33,0.025,19683,3.6333,-86.9026
lg,1624907270695068228,0,0.5256,-0.1182,0.8801,2,-2.7466,-22.7051,2.8687,97,1.2596,1.1736,-36.0776,-2.6729,32,0.024,8518,3.6333,-86.5814
lg,1624907270695131140,0,0.6216,-0.1873,0.9219,3,-3.0518,-19.7754,1.2817,97,1.2596,1.1736,-36.7594,-3.2218,32,0.028,7634,3.6333,-86.2533
lg,1624907270695162577,0,0.5637,-0.2412,0.9089,4,-3.1128,-10.1318,0.7935,97,1.2596,1.1736,-36.644,-3.7219,32,0.026,7651,3.6333,-85.9477
lg,1624907270695191660,0,0.5254,-0.2451,0.897,5,3.1738,0.1221,-0.4272,97,1.2596,1.1746,-36.3703,-4.0741,32,0.026,7613,3.6333,-85.6736
lg,1624907270695220929,0,0.512,-0.1812,0.8438,6,7.6904,-5.6152,-1.0376,97,1.2596,1.1736,-36.3729,-4.0868,32,0.027,7647,3.6333,-85.5027
lg,1624907270695249271,0,0.5046,-0.1895,0.842,7,7.2021,-5.249,-0.061,97,1.2596,1.1736,-36.3601,-4.1427,32,0.028,7988,3.6333,-85.2872
lg,1624907270695277502,0,0.5474,-0.1682,0.8613,8,9.3384,-9.5215,1.8921,97,1.2596,1.1736,-36.5565,-4.1337,32,0.028,7738,3.6333,-84.987
lg,1624907270695304287,0,0.6221,-0.1633,0.8474,9,9.2773,-14.3433,2.1973,97,1.2596,1.1736,-37.0863,-4.1312,32,0.028,7725,3.6333,-84.6626
lg,1624907270695334000,0,0.6726,-0.1692,0.8662,10,9.1553,-11.4136,2.0752,97,1.2596,1.1736,-37.5396,-4.1272,32,0.028,7789,3.6333,-84.3507
