name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1625526469374760814,1,0.0149,-0.0977,1.0159,1,10.498,-10.7422,9.3384,66,1.1646,1.2906,-0.3578,-5.5127,27,0.9405,19475,4.0854,-61.6838
rg,1625526469374801462,1,-0.0156,-0.0786,1.0273,2,9.1553,-12.207,7.0801,66,1.1636,1.2896,-0.7675,-5.1044,27,0.9385,8469,4.0854,-61.3566
rg,1625526469374837147,1,0.0193,-0.0273,1.0474,3,4.3945,-18.8599,9.8267,66,1.1646,1.2916,-1.4938,-4.7941,27,0.9415,7860,4.0854,-60.9016
rg,1625526469374857869,1,0.0457,-0.0071,1.0557,4,0.5493,-19.043,9.8877,66,1.1656,1.2936,-2.2559,-4.8482,27,0.9425,7922,4.0854,-60.3376
rg,1625526469374876443,1,0.0803,-0.0557,1.1089,5,-7.9346,-12.207,12.8174,66,1.1656,1.2936,-2.7701,-5.1095,27,0.9435,7876,4.0854,-59.7868
rg,1625526469374894795,1,0.0315,-0.1096,1.1382,6,-10.1929,-3.2959,10.0708,66,1.1646,1.2936,-2.8156,-5.5502,27,0.9415,7925,4.0854,-59.3724
rg,1625526469374912221,1,0.0024,-0.1189,1.1389,7,-9.7656,-4.0283,10.8643,66,1.1646,1.2936,-2.7707,-6.0008,27,0.9415,7953,4.0854,-58.9219
rg,1625526469374929777,1,-0.0542,-0.1362,1.1411,8,-8.9111,-10.498,9.5215,66,1.1586,1.2946,-2.9286,-6.4074,27,0.9405,8001,4.0854,-58.4965
rg,1625526469374947814,1,-0.0581,-0.145,1.1167,9,-6.1035,-25.6958,11.8408,66,1.1646,1.2956,-3.6588,-6.7221,27,0.9415,7995,4.0854,-57.9057
rg,1625526469374966462,1,-0.0374,-0.1482,1.0903,10,-3.6621,-36.1328,14.1602,66,1.1646,1.2956,-4.8757,-6.9562,27,0.9415,8043,4.0854,-57.1668
rg,1625526469374985980,1,0.0447,-0.1426,1.0649,11,-2.3804,-47.3022,14.8315,66,1.1616,1.2956,-6.5739,-7.1582,27,0.9435,8049,4.0854,-56.3387
rg,1625526469375004369,1,0.0869,-0.134,1.063,12,-2.3804,-45.0439,13.3057,66,1.1646,1.2966,-8.2093,-7.3503,27,0.9415,8089,4.0854,-55.5764
rg,1625526469375021499,1,0.0837,-0.1211,1.0674,13,-2.1362,-41.2598,11.6577,66,1.1646,1.2976,-9.6125,-7.4937,27,0.9405,8093,4.0854,-54.8989
