name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
lg,1625503323319012302,0,0.0261,-0.0833,1.0708,1,-0.6104,-6.7749,16.0522,71,1.5728,1.5558,-0.8915,-7.9532,29,0.1361,20074,3.9864,48.5656
lg,1625503323319047321,0,0.0581,-0.0884,1.0667,2,-0.1221,-7.9346,17.4561,71,1.5718,1.5558,-1.1964,-7.8422,29,0.1361,8296,3.9864,49.2989
lg,1625503323319067061,0,0.0623,-0.0688,1.0559,3,-0.1831,-7.0801,16.7236,71,1.5728,1.5558,-1.4713,-7.7013,29,0.1351,8487,3.9864,49.9966
lg,1625503323319085858,0,0.0627,-0.0693,1.0806,4,-0.9155,-5.7983,15.8691,71,1.5728,1.5558,-1.6887,-7.5947,29,0.1351,10207,3.9864,50.6527
lg,1625503323319103191,0,0.0591,-0.0608,1.0771,5,-2.0752,-3.9062,14.5264,71,1.5728,1.5558,-1.8305,-7.5366,29,0.1341,8499,3.9864,51.2447
lg,1625503323319120728,0,0.0784,-0.0549,1.0781,6,-3.0518,-0.9766,15.2588,71,1.5728,1.5558,-1.8809,-7.4937,29,0.1341,8403,3.9864,51.8492
lg,1625503323319137821,0,0.0747,-0.0659,1.0723,7,-4.6997,1.5259,15.8081,71,1.5728,1.5558,-1.8206,-7.542,29,0.1341,8198,3.9864,52.4631
lg,1625503323319155395,0,0.0786,-0.041,1.0542,8,-5.249,1.5259,15.0757,62,1.5728,1.5558,-1.8281,-7.5993,29,0.1331,8598,3.9963,53.1073
lg,1625503323319172543,0,0.0823,-0.0212,1.0308,9,-9.0332,-0.3662,15.8691,62,1.5728,1.5548,-1.8661,-7.7249,29,0.1311,8637,3.9963,53.7305
lg,1625503323319189321,0,0.0759,-0.0269,1.0527,10,-15.8691,9.7046,16.9678,62,1.5718,1.5558,-1.4787,-8.1266,29,0.1311,8226,3.9963,54.3413
lg,1625503323319207117,0,0.0674,-0.084,1.073,11,-22.3999,18.4326,17.8223,62,1.5718,1.5558,-0.7297,-8.8847,29,0.1311,8649,3.9963,54.9337
lg,1625503323319224783,0,0.0415,-0.1084,1.1257,12,-18.3105,18.7378,19.4092,62,1.5728,1.5568,0.0774,-9.4822,29,0.1281,33998,3.9963,55.5785
lg,1625503323319241876,0,0.0527,-0.0957,1.1177,13,-17.5171,18.6768,20.2026,62,1.5728,1.5558,0.7801,-9.9494,29,0.1281,8757,3.9963,56.2108
lg,1625503323319258598,0,0.0884,-0.1104,1.1304,14,-16.5405,18.0664,18.4937,62,1.5718,1.5548,1.4129,-10.4222,29,0.1271,7968,3.9963,56.8138
lg,1625503323319275265,0,0.0964,-0.0999,1.1047,15,-15.0757,19.165,13.6108,62,1.5718,1.5548,2.0117,-10.8015,29,0.1261,8011,3.9963,57.2133
lg,1625503323319291987,0,0.1133,-0.0889,1.0808,16,-15.5029,22.0947,13.0005,62,1.5718,1.5558,2.8219,-11.1986,29,0.1241,8804,3.9963,57.4506
lg,1625503323319308413,0,0.1045,-0.0994,1.0637,17,-17.5171,34.5459,10.1318,62,1.5718,1.5528,3.92,-11.6556,29,0.1231,8446,3.9963,57.586
lg,1625503323319324950,0,0.0894,-0.0911,1.0183,18,-22.8882,47.6685,8.7891,62,1.5718,1.5548,5.5002,-12.3108,29,0.1211,8088,3.9963,57.5523
lg,1625503323319341469,0,0.041,-0.0757,1.0081,19,-30.7007,57.9224,6.3477,62,1.5708,1.5548,7.5,-13.2436,29,0.1191,8496,3.9963,57.3175
lg,1625503323319357672,0,0.019,-0.0781,1.0149,20,-36.2549,65.6128,7.8125,62,1.5708,1.5538,9.7777,-14.3817,29,0.1181,8842,3.9963,57.0386
lg,1625503323319373746,0,0.0508,-0.8259,0.7092,21,33.4473,36.6211,-51.6357,186,1.4167,1.5558,10.2476,-14.7822,29,0.1241,15647,3.8742,54.4091
lg,1625503323319390376,0,-0.0413,-0.8989,0.3962,22,29.3579,31.9214,-63.7817,186,1.4137,1.5508,10.6363,-15.9244,29,0.1221,9337,3.8742,51.2423
lg,1625503323319407413,0,-0.0669,-0.8181,0.3833,23,15.564,33.6304,-16.2354,186,1.4127,1.5488,11.6201,-17.2388,29,0.1241,8759,3.8742,49.893
lg,1625503323319424191,0,-0.1079,-0.9019,0.7302,24,-16.9067,66.5894,59.7534,186,1.4167,1.5498,14.703,-18.8583,29,0.1251,8406,3.8742,51.1163
lg,1625503323319440728,0,-0.292,-0.8608,0.7727,25,-13.4277,86.731,69.8853,186,1.4187,1.5498,19.1814,-19.8404,29,0.1241,8808,3.8742,52.6132
lg,1625503323319456821,0,-0.5105,-0.5444,0.7068,26,-17.395,38.6353,74.4019,186,1.4087,1.5508,19.8783,-20.5444,29,0.1241,9387,3.8742,55.7111
lg,1625503323319473321,0,-0.4526,-0.5405,0.7349,27,-43.396,-71.9604,76.9653,186,1.3907,1.5498,18.583,-21.492,29,0.1251,8825,3.8742,59.6483
lg,1625503323319489987,0,-0.0874,-0.6428,0.5547,28,-38.6353,-146.1182,29.4189,186,1.3827,1.5518,13.2258,-23.1716,29,0.1251,8875,3.8742,62.749
lg,1625503323319506450,0,-0.1135,-1.0786,0.8318,29,-47.0581,-102.2339,21.4844,186,1.3777,1.5518,9.5986,-25.6657,29,0.1261,9253,3.8742,65.0222
lg,1625503323319522839,0,-0.0884,-0.8943,0.6008,30,6.1646,-40.1611,9.6436,186,1.3737,1.5518,8.1848,-26.4096,29,0.1261,8957,3.8742,65.8951
lg,1625503323319539080,0,-0.0471,-0.7,0.7092,31,19.4702,1.2817,17.5171,186,1.3737,1.5528,9.249,-25.9342,29,0.1271,9028,3.8742,66.4937
lg,1625503323319555154,0,-0.0537,-0.7903,0.7651,32,22.583,30.2124,31.6162,186,1.3787,1.5528,10.6881,-25.9186,29,0.1271,9930,3.8742,66.8166
lg,1625503323674021728,0,-0.0879,-0.8049,0.7937,33,25.0244,53.772,0.7324,186,1.4217,1.5528,12.4021,-25.8712,29,0.1291,25924,3.8742,65.7383
lg,1625503323674058061,0,-0.0271,-0.7393,0.5925,34,33.4473,42.1143,-20.2637,186,1.4267,1.5518,12.9364,-26.1262,29,0.1271,11273,3.8742,63.865
lg,1625503323674077987,0,-0.0901,-0.8467,0.5496,35,22.0337,51.1475,-25.6958,186,1.4187,1.5508,14.0587,-26.874,29,0.1271,12893,3.8742,61.7112
lg,1625503323674096857,0,-0.229,-0.8621,0.6187,36,0.061,83.6182,14.0991,186,1.4197,1.5508,17.2504,-28.2212,29,0.1301,10409,3.8742,60.36
lg,1625503323674116357,0,-0.4653,-0.7947,0.6653,37,-8.5449,75.1343,59.9976,186,1.4237,1.5518,21.335,-29.1393,29,0.1291,8367,3.8742,60.8111
lg,1625503323674134987,0,-0.4849,-0.6604,0.6843,38,-3.7842,59.3262,72.2046,186,1.4217,1.5528,25.0459,-29.2615,29,0.1291,7656,3.8742,62.0836
lg,1625503323674153802,0,-0.5332,-0.5789,0.6763,39,-15.9302,-6.3477,51.3306,186,1.4137,1.5528,26.0718,-29.3955,29,0.1301,7670,3.8742,64.0281
lg,1625503323674172191,0,-0.4075,-0.7361,0.6311,40,-36.3159,-87.8296,59.6313,186,1.4057,1.5528,24.129,-29.8397,29,0.1301,8081,3.8742,67.8928
lg,1625503323674189857,0,-0.3125,-0.8411,0.4893,41,-27.71,-100.9521,54.4434,186,1.4027,1.5528,21.6679,-30.3805,29,0.1291,9804,3.8742,70.3255
lg,1625503323674207839,0,-0.3958,-0.9294,0.7339,42,-9.7656,-48.584,23.9868,186,1.4047,1.5528,20.4142,-30.9012,29,0.1301,8627,3.8742,71.965
lg,1625503323674224931,0,-0.0935,-0.7317,0.771,43,9.6436,-71.5332,9.2773,186,1.4167,1.5538,17.5669,-30.4189,29,0.1311,9270,3.8742,73.6657
lg,1625503323674242246,0,0.0691,-0.8303,0.7822,44,5.3711,-75.9277,-23.6816,186,1.4327,1.5538,13.6923,-30.653,29,0.1331,8532,3.8742,74.2281
lg,1625503323674259876,0,0.1392,-0.9263,0.6934,45,15.686,-40.9546,-48.9502,186,1.4397,1.5538,10.5299,-31.083,29,0.1321,8529,3.8742,73.1658
lg,1625503323674277376,0,0.1157,-0.8613,0.4885,46,24.231,-29.1138,-60.0586,186,1.4387,1.5528,7.673,-31.4595,29,0.1301,7841,3.8742,71.4991
