name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
lg,1625105434655080863,0,0.5911,-0.1917,0.8879,1,0.1831,21.1182,17.5171,77,1.5137,1.5388,-33.8631,-20.9733,35,0.1041,19851,3.9963,38.1584
lg,1625105434655260788,0,0.5396,-0.1799,0.8867,2,-0.3052,24.4141,18.1885,77,1.5117,1.5378,-32.5816,-20.8112,35,0.1051,8353,3.9963,38.333
lg,1625105434655285788,0,0.5039,-0.1755,0.8726,3,-1.2817,22.3999,17.6392,77,1.5127,1.5378,-31.383,-20.6881,35,0.1051,7815,3.9963,38.5244
lg,1625105434655308233,0,0.5225,-0.1787,0.8694,4,-1.8921,19.8975,18.3716,77,1.5127,1.5378,-30.3517,-20.662,35,0.1041,7930,3.9963,38.8157
lg,1625105434655337844,0,0.5525,-0.1875,0.8604,5,-2.6855,18.2495,20.0195,77,1.5107,1.5388,-29.4615,-20.7226,35,0.1051,7890,3.9963,39.2134
lg,1625105434655367066,0,0.5735,-0.1929,0.8594,6,-1.77,20.2026,19.8975,77,1.5127,1.5378,-28.5723,-20.7358,35,0.1041,7901,3.9963,39.5815
lg,1625105434655393381,0,0.5771,-0.1702,0.8506,7,-0.5493,24.1089,20.6299,77,1.5117,1.5368,-27.5881,-20.631,35,0.1041,7922,3.9963,39.8963
lg,1625105434655417474,0,0.5598,-0.1848,0.8601,8,0.4883,32.0435,18.9819,77,1.5127,1.5378,-26.3228,-20.4207,35,0.1041,7870,3.9963,40.0359
lg,1625105434655444714,0,0.5103,-0.1548,0.8765,9,1.0986,35.3394,18.3105,77,1.5127,1.5378,-24.8642,-20.0124,35,0.1051,7872,3.9963,40.0269
lg,1625105434655467881,0,0.4536,-0.1411,0.9099,10,2.0142,28.8086,16.5405,77,1.5127,1.5388,-23.6242,-19.5973,35,0.1051,10113,3.9963,40.0929
lg,1625105434655493140,0,0.4456,-0.1213,0.907,11,0.4883,21.6675,15.3198,77,1.5127,1.5368,-22.7106,-19.2359,35,0.1051,7994,3.9963,40.218
lg,1625105434655514048,0,0.4624,-0.1389,0.8875,12,-3.7231,6.958,17.6392,77,1.5127,1.5368,-22.4023,-19.2258,35,0.1051,7904,3.9963,40.6847
lg,1625105434655539474,0,0.5127,-0.1484,0.897,13,-7.2021,1.3428,18.6157,77,1.5127,1.5378,-22.3882,-19.4249,35,0.1041,8033,3.9963,41.2832
