name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1625051492324610830,1,-0.1838,-0.0945,1.0593,1,-1.77,-40.5273,12.6953,101,1.1396,1.0535,-3.9854,-0.3202,32,0.7824,19693,4.0447,150.4155
rg,1625051492324649181,1,-0.1787,-0.0569,1.0432,2,-5.0659,-45.105,11.9629,101,1.1396,1.0545,-5.2414,-0.6714,32,0.7814,8686,4.0447,150.9173
rg,1625051492324670013,1,-0.1631,-0.0474,1.04,3,-9.5825,-48.9502,10.437,101,1.1396,1.0545,-6.6301,-1.1757,32,0.7824,7940,4.0447,151.3734
rg,1625051492324689143,1,-0.1487,-0.051,1.0583,4,-12.6343,-50.5371,11.5967,101,1.1396,1.0545,-8.0576,-1.8079,32,0.7814,7979,4.0447,151.8982
rg,1625051492324708050,1,-0.0872,-0.0425,1.0752,5,-16.2354,-53.0396,10.376,101,1.1396,1.0565,-9.654,-2.5494,32,0.7824,8048,4.0447,152.3991
rg,1625051492324726549,1,-0.009,-0.0737,1.083,6,-18.4326,-53.7109,10.5591,101,1.1396,1.0585,-11.2075,-3.4234,32,0.7834,8022,4.0447,152.855
rg,1625051492324744863,1,-0.0037,-0.105,1.0955,7,-18.4937,-41.687,7.4463,101,1.1396,1.0595,-12.394,-4.3275,32,0.7834,8006,4.0447,153.2867
rg,1625051492324782492,1,-0.0608,-0.0786,1.1074,8,-18.4326,-28.4424,4.5776,101,1.1396,1.0605,-12.8983,-5.1113,32,0.7834,8058,4.0447,153.5633
rg,1625051492324801158,1,-0.0942,-0.0903,1.0962,9,-18.5547,-24.9023,2.8076,101,1.1396,1.0615,-13.1743,-5.8915,32,0.7834,8068,4.0447,153.8176
rg,1625051492324818825,1,-0.1101,-0.0925,1.1067,10,-20.3247,-25.3906,5.4321,101,1.1396,1.0625,-13.4207,-6.7312,32,0.7834,8093,4.0447,154.1387
rg,1625051492324837065,1,-0.1316,-0.0984,1.0962,11,-20.2637,-27.9541,3.7231,101,1.1396,1.0635,-13.72,-7.5403,32,0.7844,8120,4.0447,154.413
rg,1625051492324854787,1,-0.1501,-0.0876,1.0837,12,-18.6157,-31.7993,3.54,101,1.1396,1.0655,-14.2829,-8.2411,32,0.7844,8131,4.0447,154.6901
rg,1625051492324871842,1,-0.1497,-0.0879,1.0806,13,-19.7754,-41.0156,2.8076,101,1.1396,1.0665,-15.0251,-8.9736,32,0.7844,8139,4.0447,155.0175
rg,1625051492324889119,1,-0.1584,-0.0884,1.0652,14,-18.5547,-51.1475,0.1831,101,1.1396,1.0685,-16.1305,-9.6318,32,0.7844,8139,4.0447,155.319
rg,1625051492324905730,1,-0.1799,-0.0879,1.0559,15,-18.4326,-61.5234,-1.77,101,1.1396,1.0695,-17.5699,-10.2715,32,0.7844,8129,4.0447,155.6304
rg,1625051492324924081,1,-0.187,-0.085,1.0581,16,-18.3716,-67.9321,-2.1973,101,1.1396,1.0705,-19.1967,-10.9035,32,0.7844,8254,4.0447,155.99
rg,1625051492324957173,1,-0.1858,-0.0935,1.0364,17,-17.8223,-80.0781,-2.0752,101,1.1396,1.0715,-21.231,-11.5703,32,0.7844,8239,4.0447,156.4845
rg,1625051492324976988,1,-0.1389,-0.1453,1.0405,18,-15.0757,-90.0269,-2.3193,101,1.1396,1.0725,-23.6644,-12.2816,32,0.7854,8301,4.0447,157.1305
rg,1625051492324994394,1,-0.104,-0.1777,1.0579,19,-13.6108,-92.2241,-2.0142,101,1.1396,1.0735,-26.217,-13.0894,32,0.7854,8304,4.0447,157.9042
rg,1625051492325011431,1,-0.042,-0.217,1.0693,20,-8.1787,-92.4683,-5.7983,101,1.1396,1.0745,-28.7675,-13.665,32,0.7854,8901,4.0447,158.5794
rg,1625051492325042653,1,0.0034,-0.2427,1.0859,21,-1.9531,-86.5479,-8.1177,101,1.1396,1.0745,-31.099,-13.9836,32,0.7854,8323,4.0447,159.1459
rg,1625051492325061319,1,0.0391,-0.2322,1.0889,22,6.4697,-75.8667,-9.2773,101,1.1396,1.0755,-33.0102,-13.8636,32,0.7854,8372,4.0447,159.5389
rg,1625051492325079170,1,-0.2036,-0.3069,0.1155,23,102.9663,26.4282,-2.6245,185,0.7174,0.3522,-30.4302,-11.4419,32,0.7063,13477,4.0051,160.2123
rg,1625051492325096892,1,-0.1248,-0.1711,0.0808,24,53.772,-39.6729,14.5874,185,0.7204,0.3602,-30.2098,-11.5785,32,0.7073,8286,4.0051,162.1429
rg,1625051492325114003,1,0.1619,-0.3984,0.4385,25,-63.3545,-93.75,28.6255,185,0.7224,0.3652,-33.0865,-16.6461,32,0.7093,8184,4.0051,165.1674
rg,1625051492325239537,1,0.4558,-0.8323,0.895,26,-107.5439,-81.1768,32.7759,185,0.7274,0.3712,-35.3215,-23.9274,32,0.7143,8081,4.0051,168.7739
rg,1625051492325265388,1,0.6677,-1.6121,0.9961,27,-46.6919,31.5552,33.02,185,0.7404,0.3802,-33.1819,-27.6696,32,0.7214,8169,4.0051,170.3777
rg,1625051492325284795,1,0.552,-1.5515,0.8008,28,63.5986,91.6138,4.8828,185,0.7644,0.3932,-29.4461,-25.6917,32,0.7274,8137,4.0051,169.4567
rg,1625051492325302980,1,0.4531,-1.2917,0.792,29,106.9946,115.4175,-5.3711,185,0.7954,0.4062,-24.236,-20.3701,32,0.7314,8179,4.0051,167.5089
rg,1625051492325324164,1,0.1497,-0.7065,0.4614,30,135.9863,141.2964,-1.4038,185,0.8314,0.4172,-18.5516,-15.6713,32,0.7334,8156,4.0051,166.1749
rg,1625051492325342460,1,-0.0718,-0.478,0.2751,31,98.5107,150.0244,9.7046,185,0.8724,0.4272,-11.8926,-13.0728,32,0.7354,8184,4.0051,165.5593
rg,1625051492325361756,1,-0.3389,-0.5703,0.4863,32,20.4468,145.0806,10.6201,185,0.9134,0.4352,-4.9171,-13.358,32,0.7364,8699,4.0051,164.8884
rg,1625051492702074487,1,-0.0566,-0.6812,0.6677,33,-27.5269,-100.8911,17.7612,185,0.9094,0.4612,-9.8925,-16.7213,32,0.7394,24464,4.0051,167.6001
rg,1625051492702133690,1,0.6914,-1.1179,0.6997,34,-112.915,-219.8486,30.2734,185,0.8234,0.4632,-18.4343,-23.6459,32,0.7414,8732,4.0051,-187.8255
rg,1625051492702159652,1,0.7539,-1.1814,0.5537,35,-111.8774,-199.7681,14.7705,185,0.7544,0.4482,-25.7806,-31.2156,32,0.7394,7678,4.0051,-182.805
rg,1625051492702179170,1,0.7642,-1.009,0.4832,36,-107.9712,-124.4507,10.376,185,0.7163,0.4152,-30.0335,-38.3655,32,0.7314,9370,4.0051,-178.663
rg,1625051492702198355,1,0.5996,-0.9038,0.4048,37,-117.7368,-22.583,20.1416,185,0.6953,0.3672,-30.2911,-44.7867,32,0.7163,7622,4.0051,-176.7448
rg,1625051492702216151,1,0.478,-0.9832,0.6492,38,-127.6855,26.9165,23.8647,185,0.7013,0.3402,-27.4716,-49.1195,32,0.7093,8874,4.0051,-177.7374
rg,1625051492702233669,1,0.3345,-1.1709,0.6565,39,-36.6821,117.981,26.7944,185,0.7023,0.3342,-23.098,-49.6944,32,0.7053,7733,4.0051,-180.7204
rg,1625051492702254002,1,0.2092,-1.1748,0.4033,40,37.1094,109.375,52.7344,185,0.7043,0.3302,-18.1898,-48.3507,32,0.7003,8524,4.0051,-182.4371
rg,1625051492702299371,1,-0.1348,-0.9656,0.3757,41,77.7588,93.6279,-11.8408,185,0.7033,0.3322,-15.0524,-45.153,32,0.6953,7990,4.0051,-185.3429
rg,1625051492703342605,1,-0.2598,-0.7576,0.3503,42,103.2104,66.4673,-19.5312,185,0.7053,0.3332,-12.4851,-41.2159,32,0.6913,8161,4.0051,-187.5623
rg,1625051492703411196,1,-0.3728,-0.386,0.2073,43,120.2393,11.7798,-2.4414,185,0.7073,0.3332,-10.4031,-36.9725,32,0.6903,8494,4.0051,-187.7378
rg,1625051492703441158,1,-0.2378,-0.1992,0.1313,44,72.0215,-83.9233,21.7285,185,0.7103,0.3372,-10.7449,-35.1503,32,0.6903,8151,4.0051,-184.8763
rg,1625051492703471583,1,-0.1086,-0.2261,0.1299,45,29.3579,-125.4883,25.5737,185,0.7123,0.3432,-14.5743,-37.9426,32,0.6903,7912,4.0051,-179.8769
rg,1625051492703495250,1,0.322,-0.6025,0.5967,46,-72.937,-151.8555,39.7339,185,0.7123,0.3502,-18.3959,-42.6506,32,0.6933,7921,4.0051,-174.435
rg,1625051492703516953,1,0.605,-1.2695,0.8765,47,-69.7021,-39.917,38.8794,185,0.7194,0.3572,-18.5586,-46.6571,32,0.7003,7797,4.0051,-171.9284
rg,1625051492703564840,1,0.5657,-1.4175,0.7056,48,-36.1938,10.1318,31.3721,185,0.7324,0.3622,-17.3697,-48.8657,32,0.7093,8057,4.0051,-171.1715
rg,1625051492703585766,1,0.5425,-1.4556,0.9231,49,32.2876,75.8667,3.8452,185,0.7514,0.3712,-15.25,-47.2777,32,0.7163,7924,4.0051,-173.3229
rg,1625051492703616487,1,0.3369,-1.1475,0.6904,50,107.2998,122.2534,11.2305,185,0.7854,0.3832,-11.4666,-42.699,32,0.7234,8049,4.0051,-176.4355
rg,1625051492703647801,1,0.1892,-0.9172,0.4849,51,123.4741,125.4883,10.2539,185,0.8184,0.3952,-7.1606,-38.1338,32,0.7274,8186,3.9886,-179.2428
rg,1625051492703667375,1,-0.0566,-0.5098,0.2876,52,101.8066,140.2588,18.2495,202,0.8484,0.4052,-1.7661,-34.7158,32,0.7304,8038,3.9886,-181.8776
rg,1625051492703685912,1,-0.2864,-0.4314,0.3574,53,26.6113,139.7705,28.9307,202,0.8694,0.4132,4.5604,-34.2442,32,0.7334,7925,3.9886,-184.0726
rg,1625051492703717966,1,-0.4565,-0.6848,0.5256,54,-54.1992,24.292,21.4844,202,0.8634,0.4232,6.748,-37.0178,32,0.7374,11672,3.9886,-184.0125
rg,1625051492703737966,1,-0.0637,-1.0081,0.7285,55,-109.436,-116.4551,35.7666,202,0.8184,0.4292,3.9297,-41.662,32,0.7404,8233,3.9886,-180.0089
rg,1625051492703757595,1,0.4438,-1.2671,0.8301,56,-104.7363,-175.415,32.8979,202,0.7604,0.4232,-0.9554,-46.2491,32,0.7414,9754,3.9886,-174.2041
rg,1625051492703776298,1,0.5012,-1.2891,0.7075,57,-91.6138,-167.5415,23.0713,202,0.7234,0.4072,-5.4278,-50.8123,32,0.7384,8132,3.9886,-168.5276
rg,1625051492703807983,1,0.52,-1.156,0.5342,58,-78.6743,-149.1699,22.7661,202,0.6943,0.3862,-8.925,-55.1374,32,0.7264,8241,3.9886,-163.1021
rg,1625051492703827316,1,0.4333,-1.0906,0.3889,59,-55.7251,-92.7734,14.2822,202,0.6943,0.3572,-10.9239,-58.517,32,0.7123,8840,3.9886,-159.5298
rg,1625051492703846334,1,0.283,-1.0352,0.502,60,21.3623,24.7192,2.3193,202,0.7013,0.3512,-10.4419,-57.7213,32,0.7123,8478,3.9886,-160.2979
rg,1625051492703864500,1,0.2192,-0.9275,0.3699,61,60.4858,52.7954,19.9585,202,0.7013,0.3442,-8.5568,-55.7787,32,0.7063,9104,3.9886,-160.7744
rg,1625051492703882185,1,0.0693,-0.8325,0.3279,62,56.1523,50.293,6.7749,202,0.7023,0.3382,-7.0291,-53.8253,32,0.7023,8460,3.9886,-162.2027
