name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1625493593983906022,1,0.4604,0.8083,0.4363,1,1.0986,17.4561,-13.4888,61,1.1005,0,-8.9737,64.5349,26,0.7854,19219,4.0227,-49.3291
rg,1625493593983951744,1,0.4575,0.8066,0.4351,2,0.8545,16.1133,-13.916,61,1.1025,0,-8.8812,64.3983,26,0.7864,8221,4.0227,-48.9596
rg,1625493593983972707,1,0.4514,0.8123,0.4387,3,0,15.625,-13.6719,61,1.1025,0,-8.8009,64.2308,26,0.7864,7572,4.0227,-48.6059
rg,1625493593984035169,1,0.4578,0.814,0.4385,4,-3.1738,13.5498,-12.5122,61,1.1025,0,-8.8004,63.9572,26,0.7854,7581,4.0227,-48.3118
rg,1625493593984056225,1,0.4512,0.814,0.4451,5,-5.127,12.6953,-12.146,61,1.1025,0,-8.8112,63.6064,26,0.7874,7644,4.0227,-48.0452
rg,1625493593984075502,1,0.4399,0.814,0.4463,6,-6.2866,13.2446,-12.207,61,1.1015,0,-8.786,63.2169,26,0.7854,7691,4.0227,-47.7655
rg,1625493593984093261,1,0.4309,0.8091,0.4587,7,-9.0332,11.1694,-11.4136,61,1.1025,0,-8.8063,62.7119,26,0.7854,7718,4.0227,-47.5487
rg,1625493593984110576,1,0.4333,0.8086,0.4763,8,-10.498,9.7046,-10.1318,61,1.1035,0,-8.9681,62.0594,26,0.7864,7731,4.0227,-47.3963
rg,1625493593984129669,1,0.4541,0.8115,0.4871,9,-12.8174,7.6904,-9.4604,61,1.1035,0,-9.1413,61.4092,26,0.7864,8666,4.0227,-47.277
rg,1625493593984147557,1,-0.0464,-0.3049,0.9739,10,-5.9814,75.7446,14.7705,111,1.0675,0,-7.9673,58.475,27,0.7764,13938,3.916,-43.9686
rg,1625493593984165835,1,0.043,-0.2534,0.9858,11,-6.5308,75.8667,17.2729,111,1.0705,0,-7.2654,55.6218,26,0.7774,8229,3.916,-40.8984
rg,1625493593984184631,1,0.1399,-0.2429,0.9973,12,-12.5732,73.3643,24.7192,111,1.0695,0,-6.5552,52.6327,26,0.7784,8029,3.916,-37.6415
rg,1625493593984202650,1,0.0916,-0.313,1.0105,13,-19.2261,106.7505,26.7334,111,1.0715,0,-4.8137,49.3261,26,0.7784,8074,3.916,-33.3801
rg,1625493593984220724,1,-0.0266,-0.2773,0.9497,14,-22.644,126.4648,24.5972,111,1.0725,0,-2.0148,46.0858,26,0.7814,8127,3.916,-28.7958
rg,1625493593984241705,1,-0.1316,-0.281,0.926,15,-29.2358,137.3901,20.5078,111,1.0725,0,1.6491,42.8989,27,0.7834,9834,3.916,-24.2969
rg,1625493593984262149,1,-0.2405,-0.2759,0.9082,16,-32.6538,142.2119,15.5029,111,1.0735,0,6.2315,40.0407,27,0.7844,8177,3.916,-20.1277
rg,1625493593984280223,1,-0.4841,-0.3196,0.9321,17,-37.3535,136.3525,4.9438,111,1.0735,0,11.2144,37.3234,27,0.7844,8147,3.916,-16.7363
rg,1625493593984298945,1,-0.6589,-0.4971,1.0374,18,-25.0244,100.2197,0.6714,111,1.0775,0,15.3377,35.0805,27,0.7874,8211,3.916,-14.6512
rg,1625493593984344316,1,-0.6602,-0.5505,1.0759,19,-10.9253,73.6694,1.2207,111,1.0815,0,17.3734,33.7007,26,0.7904,8203,3.916,-13.9996
rg,1625493593984363889,1,-0.3826,-0.6421,1.0808,20,25.3906,18.1885,1.2817,111,1.0855,0,18.2952,32.794,26,0.7914,8470,3.916,-14.1586
rg,1625493593984381926,1,-0.1377,-0.5742,1.033,21,55.9082,-3.418,-16.0522,111,1.0905,0,18.4423,32.7207,26,0.7924,8291,3.916,-15.47
rg,1625493593984399760,1,-0.1775,-0.4707,0.9238,22,70.0073,-1.77,-32.1655,111,1.0925,0,19.0887,33.0856,26,0.7944,8373,3.916,-17.3037
rg,1625493593984417204,1,-0.2319,-0.4343,0.9087,23,71.9604,-1.9531,-35.5835,111,1.0915,0,19.9101,33.5093,26,0.7944,8281,3.916,-19.2729
rg,1625493593984435019,1,-0.2756,-0.3574,0.8621,24,70.0073,-10.0098,-40.2222,111,1.0945,0,20.659,33.795,26,0.7944,8296,3.916,-21.5991
rg,1625493593984453296,1,-0.2998,-0.2336,0.79,25,56.8237,-17.8833,-41.8701,111,1.0965,0,21.2373,33.6114,26,0.7964,8358,3.916,-24.1445
rg,1625493593984470593,1,-0.3132,-0.261,0.7954,26,46.0815,-21.5454,-41.3818,111,1.0985,0,21.4535,32.6686,26,0.7964,8347,3.916,-26.8815
rg,1625493593984489407,1,-0.2961,-0.2539,0.7812,27,36.8652,-30.3955,-36.9873,111,1.0985,0,21.4289,31.61,26,0.7964,8417,3.916,-29.5834
rg,1625493593984507037,1,-0.3162,-0.1277,0.7788,28,26.3062,-33.8745,-26.3062,111,1.0995,0,21.0127,30.5493,26,0.7964,9131,3.916,-31.8529
rg,1625493593984525444,1,-0.29,-0.175,0.8269,29,5.0049,-47.1802,-8.9722,111,1.1035,0,19.6665,28.7321,26,0.7994,8429,3.916,-33.7486
rg,1625493593984544462,1,-0.1865,-0.1855,0.8865,30,-6.4087,-56.7627,-1.9531,111,1.1045,0,17.2653,26.0726,26,0.8014,8392,3.916,-35.3705
rg,1625493593984561722,1,-0.1504,-0.1748,0.9231,31,-32.5928,-63.2324,6.5308,111,1.1045,0,14.665,23.1404,27,0.8034,8436,3.916,-36.6364
rg,1625493593984579110,1,-0.0225,-0.3198,0.9756,32,-57.6172,-59.9365,8.9722,111,1.1065,0,11.9122,19.1805,27,0.8064,8457,3.916,-37.5639
rg,1625493594339384880,1,0.186,-0.2966,1.2747,33,-62.0728,20.1416,12.8784,111,1.0925,0,12.8306,16.0457,26,0.7994,29823,3.916,-36.7362
rg,1625493594339570397,1,0.2791,-0.228,0.7356,34,35.2173,82.4585,10.376,111,1.0935,0,14.7188,16.5671,26,0.8004,8736,3.916,-35.6443
rg,1625493594339603453,1,-0.3164,-0.2805,0.9006,35,22.0337,107.3608,2.0752,111,1.0935,0,19.4452,16.2008,26,0.8014,7777,3.916,-34.8246
rg,1625493594339627397,1,-0.5833,-0.3369,0.9116,36,15.8691,107.5439,-11.9629,111,1.0935,0,24.2662,15.8755,27,0.8034,7823,3.916,-34.4576
rg,1625493594339652860,1,-0.5652,-0.3208,0.9514,37,6.5918,51.7578,-7.4463,111,1.0925,0,26.6679,15.0182,27,0.8044,7937,3.916,-34.6821
