name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1625569145154066912,1,0.1733,0.1155,1.0166,1,0.1221,-10.6812,13.7939,63,1.1606,1.5428,-21.3212,0.8183,28,1.0655,19500,4.0722,-138.9968
rg,1625569145154150522,1,0.1724,0.1101,1.0222,2,0,-12.085,15.0757,63,1.1606,1.5438,-21.3452,0.8084,28,1.0665,8181,4.0722,-138.4384
rg,1625569145154184484,1,0.1704,0.1201,1.0193,3,-0.4272,-10.7422,14.3433,63,1.1606,1.5438,-21.3118,0.817,28,1.0665,7619,4.0722,-137.9198
rg,1625569145154308630,1,0.1765,0.126,1.0281,4,-0.7935,-11.7798,15.564,63,1.1606,1.5438,-21.3315,0.8028,28,1.0665,7627,4.0722,-137.3531
rg,1625569145154347444,1,0.1536,0.1133,1.032,5,-2.5635,-7.8125,15.4419,78,1.1616,1.5438,-21.142,0.6913,28,1.0655,7623,4.0656,-136.7793
rg,1625569145154454035,1,0.1348,0.1123,1.0398,6,-4.4556,-8.4839,17.4561,78,1.1616,1.5428,-20.9223,0.5118,28,1.0665,7707,4.0656,-136.1767
rg,1625569145154496627,1,0.1216,0.1135,1.0454,7,-4.4556,-8.4229,15.625,78,1.1606,1.5428,-20.6999,0.3367,28,1.0665,7725,4.0656,-135.5975
rg,1625569145154697197,1,0.1165,0.1008,1.0354,8,-2.9907,-15.686,17.0288,78,1.1616,1.5428,-20.7654,0.1805,28,1.0665,7738,4.0656,-134.9511
rg,1625569145154772362,1,0.1345,0.1045,1.0137,9,-2.3193,-18.8599,17.2119,78,1.1606,1.5418,-20.9976,0.0654,28,1.0655,7752,4.0656,-134.3019
rg,1625569145154806621,1,0.1907,0.1074,1.0188,10,-2.6245,-23.2544,16.9678,78,1.1616,1.5418,-21.5117,-0.0548,28,1.0655,7824,4.0656,-133.6637
rg,1625569145154837324,1,0.2275,0.1011,1.0305,11,-0.4883,-22.2168,17.2729,78,1.1616,1.5418,-22.0347,-0.1155,28,1.0655,7819,4.0656,-133.0052
rg,1625569145154866379,1,0.2327,-0.0659,0.0225,12,114.8071,-62.5,-29.7241,219,0.7534,0.6983,-26.4097,4.3954,28,0.8394,13799,3.9864,-134.2388
rg,1625569145154896341,1,0.2043,-0.073,-0.011,13,-7.9956,1.1597,-3.2349,219,0.7564,0.7033,-28.3343,3.2858,28,0.8414,8020,3.9864,-133.9783
rg,1625569145154924026,1,0.4595,-0.4565,0.2759,14,-91.2476,10.5591,17.1509,219,0.7594,0.7093,-28.6948,-5.8628,28,0.8464,7914,3.9864,-131.9278
rg,1625569145154955489,1,0.8552,-0.9197,1.0569,15,-227.417,44.3726,26.123,219,0.7634,0.7204,-26.987,-16.531,28,0.8534,7862,3.9864,-130.5284
rg,1625569145154991192,1,0.5659,-1.7886,0.896,16,-138.7939,184.8145,22.522,219,0.7754,0.7384,-19.6055,-23.0689,28,0.8634,8051,3.9864,-131.554
rg,1625569145155024487,1,0.0388,-1.8369,0.8044,17,12.4512,129.2114,-12.9395,219,0.7964,0.7664,-14.5622,-23.4143,28,0.8734,8977,3.9864,-133.6418
rg,1625569145155065653,1,-0.1348,-1.5557,0.8223,18,78.3081,93.689,-25.2075,219,0.8164,0.7974,-10.8863,-21.2085,28,0.8774,8101,3.9864,-135.6797
rg,1625569145155098282,1,-0.0896,-0.8853,0.458,19,152.1606,-2.8687,-16.1743,219,0.8374,0.8454,-10.6949,-16.5552,28,0.8834,8008,3.9864,-135.9532
rg,1625569145155129393,1,-0.0229,-0.5002,0.3162,20,114.6851,-63.5376,-14.2212,219,0.8554,0.8804,-12.889,-13.5287,28,0.8884,8107,3.9864,-135.5423
rg,1625569145155168281,1,-0.0527,-0.4551,0.272,21,76.2939,-76.5991,-17.6392,219,0.8584,0.9044,-15.452,-12.1488,28,0.8914,7942,3.9864,-135.1653
rg,1625569145155195577,1,-0.1562,-0.6257,0.4375,22,-50.9033,-109.7412,3.6621,219,0.8394,0.9164,-18.7666,-16.1191,28,0.8954,8122,3.9864,-133.4991
rg,1625569145155226150,1,0.1294,-1.0435,0.563,23,-145.6299,-209.1675,17.2729,219,0.7964,0.8744,-25.9844,-25.1216,28,0.8954,8226,3.9864,-129.0818
rg,1625569145155352722,1,0.2803,-1.3218,0.563,24,-155.2734,-234.6191,17.4561,219,0.7614,0.7874,-33.4251,-36.0711,28,0.8934,8258,3.9864,-122.1663
rg,1625569145155394017,1,0.5703,-1.6064,0.5979,25,-91.3086,-198.1201,37.9028,219,0.7384,0.7184,-37.9231,-45.6871,28,0.8794,8165,3.9864,-113.5972
rg,1625569145155419239,1,0.7141,-1.1899,0.6206,26,31.3721,-151.3672,58.7769,219,0.7434,0.6763,-39.8434,-50.0549,28,0.8714,8317,3.9864,-105.3475
rg,1625569145155456053,1,0.5793,-0.854,0.1941,27,190.1855,-149.0479,42.9077,219,0.7434,0.6623,-42.281,-48.5429,28,0.8624,9240,3.9864,-97.1247
rg,1625569145155483386,1,0.6321,-0.595,0.093,28,187.0728,-167.6025,46.4478,219,0.7444,0.6493,-46.1806,-48.1305,28,0.8574,8314,3.9864,-87.7591
rg,1625569145155512293,1,0.5771,-0.2324,-0.0881,29,178.0396,-110.9619,0.7935,219,0.7454,0.6513,-50.28,-45.8623,28,0.8544,8236,3.9864,-82.0004
rg,1625569145155540718,1,0.6035,-0.0376,-0.1846,30,117.0044,-53.0396,-11.2915,219,0.7484,0.6443,-53.7278,-43.5763,28,0.8554,8384,3.9864,-79.4171
rg,1625569145155570255,1,0.5493,-0.0349,-0.2051,31,-14.5264,56.5186,7.2021,219,0.7504,0.6533,-53.5366,-43.3943,28,0.8574,8253,3.9864,-80.8363
rg,1625569145155605421,1,0.5515,-0.1379,-0.1216,32,-94.1772,102.0508,23.9258,219,0.7524,0.6543,-50.4037,-45.3049,28,0.8614,8488,3.9864,-83.6235
rg,1625569145687683185,1,0.4094,-1.7256,0.7859,33,-164.0625,393.7378,28.0151,219,0.7684,0.6873,-37.2319,-43.1631,28,0.8764,24561,3.9864,-96.8451
rg,1625569145688118436,1,-0.4268,-1.8179,0.9202,34,2.1362,287.4756,-1.9531,219,0.7824,0.7184,-27.0548,-39.182,28,0.8834,8556,3.9864,-105.2311
rg,1625569145688156084,1,-0.5488,-1.5171,0.8845,35,85.7544,199.4019,0.3052,219,0.8044,0.7564,-19.2724,-34.6229,28,0.8894,7795,3.9864,-109.9573
rg,1625569145688179158,1,-0.1777,-0.8474,0.4827,36,158.5083,8.667,-3.54,219,0.8274,0.7984,-18.0181,-29.2293,28,0.8944,7734,3.9864,-109.8864
rg,1625569145688212527,1,0.0103,-0.5181,0.3447,37,116.7603,-37.2314,4.5776,219,0.8484,0.8354,-18.6638,-25.9457,28,0.8994,7708,3.9864,-108.6303
rg,1625569145688234397,1,0.0364,-0.4509,0.3027,38,88.0127,-38.269,8.667,219,0.8594,0.8654,-19.4182,-23.9704,28,0.9034,7897,3.9864,-107.2156
rg,1625569145688256063,1,-0.0837,-0.5713,0.4856,39,-14.0991,-39.6729,7.8125,219,0.8514,0.8874,-19.7971,-25.8974,28,0.9054,8483,3.9864,-105.8715
rg,1625569145688423634,1,0.1233,-0.8716,0.6189,40,-114.9902,-134.1553,22.3999,219,0.8144,0.8754,-23.5511,-32.9865,28,0.9064,7972,3.9864,-101.824
rg,1625569145688466097,1,0.2847,-1.0486,0.6143,41,-142.7002,-169.9219,19.5923,219,0.7754,0.7944,-28.0779,-42.0564,28,0.9044,7808,3.9864,-96.1247
rg,1625569145688483707,1,0.5295,-1.4363,0.627,42,-130.3711,-182.6782,26.5503,219,0.7464,0.7013,-31.9343,-51.7551,28,0.8954,7994,3.9864,-88.6732
rg,1625569145688500781,1,0.6423,-1.4011,0.4749,43,-40.8936,-124.6948,64.209,219,0.7404,0.6353,-32.3948,-57.6803,28,0.8864,7856,3.9864,-81.6911
rg,1625569145688537743,1,0.7864,-1.1829,0.6201,44,29.9072,-97.3511,69.519,219,0.7394,0.6153,-31.9487,-59.6685,28,0.8794,8115,3.9864,-75.9586
rg,1625569145688562465,1,0.6914,-0.9114,0.2329,45,155.7007,-88.7451,66.5283,219,0.7394,0.6003,-31.753,-56.7863,28,0.8684,8119,3.9864,-70.458
rg,1625569145688581483,1,0.6052,-0.4321,0.0884,46,159.3628,-61.5845,8.667,219,0.7404,0.5903,-33.7879,-52.4054,28,0.8584,8674,3.9864,-67.5661
rg,1625569145688602001,1,0.2466,-0.0549,-0.0381,47,98.6938,20.9351,-29.1138,219,0.7424,0.5943,-35.8726,-48.1383,28,0.8554,11101,3.9864,-68.9567
rg,1625569145688845256,1,0.1406,-0.0859,-0.001,48,-26.5503,84.1675,8.9722,219,0.7444,0.6053,-34.4328,-48.5617,28,0.8564,7983,3.9864,-71.1797
rg,1625569145688884552,1,0.1843,-0.2271,0.0674,49,-110.3516,85.9375,28.8696,219,0.7454,0.6183,-31.5886,-52.6034,28,0.8584,8105,3.9864,-72.9694
rg,1625569145688912366,1,0.7356,-1.0024,1.2253,50,-236.3281,122.1924,34.5459,219,0.7484,0.6203,-27.5392,-59.6002,28,0.8634,7981,3.9864,-77.0607
rg,1625569145688938477,1,0.2493,-1.7986,0.7878,51,-131.7139,222.4121,32.5317,219,0.7544,0.6403,-21.3223,-61.8876,28,0.8704,8149,3.9864,-84.7678
rg,1625569145688958791,1,-0.1394,-1.7756,0.8308,52,-49.1943,169.7998,18.4937,219,0.7684,0.6633,-18.2261,-59.5786,28,0.8804,9123,3.9864,-89.0143
rg,1625569145688981624,1,-0.2039,-1.4382,0.9026,53,97.8394,84.1675,-13.4277,219,0.7914,0.6913,-15.9003,-54.6462,28,0.8884,8438,3.9864,-92.2583
rg,1625569145688998494,1,0.0735,-0.8142,0.5691,54,166.0156,-13.0005,6.958,219,0.8214,0.7384,-15.5444,-48.2016,28,0.8944,8551,3.9864,-91.6269
rg,1625569145689019290,1,0.1626,-0.5791,0.3254,55,128.3569,-44.5557,-1.3428,219,0.8514,0.7944,-16.7548,-43.9284,28,0.9004,8742,3.9864,-90.1939
rg,1625569145689052308,1,0.1416,-0.5081,0.3057,56,74.2798,-14.2212,7.1411,219,0.8754,0.8354,-16.8649,-41.7342,28,0.9054,8786,3.9864,-89.3972
rg,1625569145689081770,1,0.1057,-0.5474,0.4407,57,36.8042,-6.1035,6.7749,219,0.8814,0.8664,-16.5466,-40.7503,28,0.9084,8409,3.9864,-88.9033
rg,1625569145689205824,1,0.0359,-0.7136,0.6355,58,-52.6733,-44.9219,17.7002,219,0.8534,0.8844,-16.8304,-43.6684,28,0.9104,8818,3.9864,-87.0207
rg,1625569145689233545,1,0.375,-0.9629,0.6616,59,-116.7603,-117.8589,29.4189,219,0.8094,0.8544,-19.2093,-50.1629,27,0.9104,8912,3.9864,-82.4188
rg,1625569145689268156,1,0.4778,-1.2634,0.6123,60,-111.084,-112.5488,25.6958,219,0.7714,0.7754,-21.0356,-56.6847,27,0.9104,8567,3.9864,-77.7363
rg,1625569145689297766,1,0.5569,-1.3259,0.5388,61,-86.9751,-93.689,38.0249,219,0.7424,0.6843,-20.5772,-60.6567,27,0.9014,8788,3.9864,-74.3914
rg,1625569145689321636,1,0.3853,-0.9873,0.4519,62,-34.2407,-24.5361,50.5371,219,0.7354,0.6193,-19.2879,-61.8067,28,0.8774,8517,3.9864,-72.7055
rg,1625569145689354321,1,0.2686,-0.7312,0.4084,63,33.5693,-24.231,32.4707,219,0.7364,0.5953,-18.7892,-58.324,28,0.8684,8933,3.9864,-71.9367
rg,1625569145689383043,1,0.2891,-0.6394,0.2559,64,97.168,-28.6865,36.1938,219,0.7374,0.5733,-18.3674,-55.3997,28,0.8584,9011,3.9864,-69.9767
rg,1625569145997259720,1,0.1287,-0.3147,0.0894,65,21.6675,-12.3291,-7.6294,219,0.7444,0.5663,-19.0502,-55.3195,28,0.8574,24273,3.9864,-69.5063
rg,1625569145997308534,1,0.2283,-0.4111,0.3179,66,-12.7563,6.1035,-1.5259,219,0.7474,0.5793,-18.4742,-57.3167,28,0.8604,8638,3.9864,-69.9755
rg,1625569145997340330,1,0.3572,-0.6152,0.5107,67,-98.5107,27.9541,18.4326,219,0.7504,0.5953,-17.4987,-60.782,28,0.8654,7796,3.9864,-70.6715
rg,1625569145997370274,1,0.5269,-1.2307,0.9209,68,-122.8027,50.5981,8.1787,219,0.7594,0.6223,-16.3558,-64.8703,28,0.8744,7873,3.9864,-72.4922
rg,1625569145997398310,1,0.4331,-1.5039,0.9019,69,-96.0083,67.1997,0,219,0.7724,0.6493,-14.8449,-65.8977,28,0.8824,7875,3.9864,-75.5549
rg,1625569145997425699,1,0.1877,-1.6277,0.8721,70,6.8359,77.8198,2.3193,219,0.7954,0.6813,-13.1162,-64.7491,28,0.8924,8043,3.9864,-78.4758
rg,1625569145997453309,1,0.1526,-1.1956,0.5811,71,105.4688,42.4805,8.4839,219,0.8224,0.7324,-11.7767,-60.2016,28,0.8984,9192,3.9864,-79.8588
rg,1625569145997480198,1,0.1462,-0.6995,0.3167,72,128.9062,19.165,9.2163,219,0.8404,0.7724,-11.022,-55.1697,28,0.9034,8575,3.9864,-80.2771
rg,1625569145997505975,1,0.1453,-0.5364,0.3247,73,101.6235,19.2261,11.9629,219,0.8434,0.7954,-10.1374,-52.9236,28,0.9064,8457,3.9864,-80.6021
rg,1625569145997532826,1,0.0613,-0.438,0.4917,74,-16.5405,2.5635,13.916,219,0.8234,0.8074,-9.4472,-53.1682,28,0.9074,8594,3.9864,-80.4284
rg,1625569145997559066,1,0.1736,-0.8113,0.6477,75,-120.4834,-63.9648,16.6626,219,0.7914,0.7704,-10.326,-58.3266,28,0.9074,8093,3.9864,-77.9144
rg,1625569145997585696,1,0.3848,-1.2903,0.5815,76,-127.9297,-109.0698,32.1045,219,0.7644,0.6993,-11.4569,-64.5656,28,0.9044,8610,3.9864,-73.3311
rg,1625569145997611954,1,0.575,-1.3606,0.5481,77,-86.5479,-106.0181,41.9922,219,0.7504,0.6423,-11.3408,-66.7209,28,0.8994,8492,3.9864,-69.5426
rg,1625569145997637824,1,0.6143,-1.1858,0.5762,78,16.7847,-49.6826,56.2134,219,0.7494,0.6223,-10.5968,-66.4673,28,0.8984,8257,3.9864,-66.8042
rg,1625569145997664564,1,0.5312,-0.9102,0.3679,79,95.7031,-21.4233,45.7153,219,0.7474,0.6103,-10.003,-62.9658,28,0.8944,8257,3.9864,-65.244
rg,1625569145997691805,1,0.429,-0.5195,0.2671,80,90.8203,-21.6064,8.3618,219,0.7494,0.5993,-11.1255,-59.4878,28,0.8914,8549,3.9864,-64.3469
rg,1625569145997718989,1,0.1274,-0.2637,0.0037,81,92.3462,11.1084,-23.6206,219,0.7534,0.5973,-12.3214,-56.641,28,0.8904,13523,3.9864,-65.0592
rg,1625569145997746100,1,0.0125,-0.1516,-0.0383,82,28.6255,54.3823,-5.7373,219,0.7564,0.6153,-11.1756,-56.7913,28,0.8914,8264,3.9864,-66.6831
rg,1625569145997772155,1,0.0537,-0.2859,0.0522,83,-101.0742,67.0166,27.832,219,0.7604,0.6303,-8.8557,-61.3879,28,0.8934,8067,3.9864,-68.2734
rg,1625569145997800599,1,0.2349,-0.5261,0.4131,84,-170.4102,59.021,33.2642,219,0.7684,0.6513,-6.9278,-68.7157,28,0.8974,8277,3.9864,-70.5053
rg,1625569145997828154,1,0.4778,-1.6301,1.468,85,-179.1992,117.1875,25.3906,219,0.7834,0.6783,-4.7484,-74.6427,28,0.9064,8177,3.9864,-74.7424
rg,1625569145997854691,1,-0.012,-1.9258,0.585,86,-21.9116,72.8149,-0.061,219,0.8114,0.7143,-3.8031,-75.2281,28,0.9124,8925,3.9864,-77.5719
rg,1625569145998631028,1,0.0691,-1.4275,0.6165,87,104.3701,31.4941,-16.0522,219,0.8374,0.7594,-4.0007,-70.6096,28,0.9164,8312,3.9864,-78.9875
rg,1625569145998681527,1,0.1648,-1.0845,0.5063,88,147.1558,15.8081,-15.9912,219,0.8614,0.7964,-4.7803,-64.0916,28,0.9204,8421,3.9864,-79.6122
rg,1625569145998724785,1,0.1301,-0.5378,0.3088,89,141.5405,8.8501,-20.9961,219,0.8804,0.8354,-5.6219,-58.2099,28,0.9215,8519,3.9864,-80.3572
rg,1625569145998765063,1,0.0142,-0.3762,0.3108,90,57.7393,-2.9297,-15.686,219,0.8804,0.8604,-6.0537,-55.5591,28,0.9225,8672,3.9864,-80.629
rg,1625569145998796562,1,0.103,-0.615,0.6008,91,-92.7734,-63.2935,22.0337,219,0.8444,0.8564,-6.702,-59.1513,28,0.9235,8603,3.9864,-78.047
rg,1625569145998830043,1,0.251,-0.8406,0.6223,92,-138.7329,-106.8726,24.292,219,0.7984,0.7914,-8.5928,-66.1226,28,0.9215,8519,3.9864,-72.9828
rg,1625569145998859579,1,0.4626,-1.3979,0.5769,93,-146.5454,-136.4136,32.1655,219,0.7614,0.7043,-9.6057,-72.909,28,0.9184,8931,3.9864,-67.3344
rg,1625569145998889097,1,0.6455,-1.5969,0.533,94,-56.2744,-76.4771,59.3872,219,0.7384,0.6343,-8.5874,-75.6652,28,0.9034,8682,3.9864,-63.7085
rg,1625569145998921856,1,0.6274,-1.1501,0.5276,95,64.209,-34.1797,52.124,219,0.7424,0.5963,-7.6459,-72.983,28,0.8994,9204,3.9864,-61.8923
rg,1625569145998955559,1,0.377,-0.7671,0.2698,96,177.2461,-22.644,17.5781,219,0.7424,0.5643,-7.9724,-65.9566,28,0.8914,11319,3.9864,-60.8476
rg,1625569146182389259,1,-0.0198,-0.2114,0.0144,97,107.8491,1.2207,-31.311,219,0.7474,0.5203,-8.0618,-62.281,28,0.8864,23308,3.9864,-61.3052
rg,1625569146182431851,1,-0.0684,-0.1528,0.0164,98,53.9551,6.8359,5.5542,219,0.7514,0.5423,-6.554,-60.8717,28,0.8874,8419,3.9864,-61.3163
rg,1625569146182454129,1,0.0896,-0.1912,0.1064,99,-54.0771,-28.6255,33.02,219,0.7554,0.5623,-6.5354,-63.2075,28,0.8894,8185,3.9864,-59.6678
rg,1625569146182474314,1,0.5327,-0.5818,0.6748,100,-110.2905,-52.7344,31.25,219,0.7584,0.5783,-7.4002,-68.7992,28,0.8914,7812,3.9864,-57.3856
rg,1625569146182493461,1,0.7451,-0.9792,0.9846,101,-163.6963,-5.9814,18.6768,219,0.7654,0.5943,-7.599,-74.5682,28,0.8974,7885,3.9864,-56.9905
rg,1625569146182512572,1,0.5159,-1.4915,0.7061,102,-105.7739,103.3325,-2.0752,219,0.7794,0.6203,-7.1019,-77.8827,28,0.9054,7799,3.9864,-61.0991
rg,1625569146182555034,1,0.0989,-1.6292,1.1064,103,-17.0288,133.1177,-22.7051,219,0.8024,0.6573,-6.7027,-77.034,28,0.9124,8524,3.9864,-66.6373
rg,1625569146182575793,1,-0.0889,-1.4761,0.9543,104,39.4897,111.8164,-10.437,219,0.8264,0.6983,-5.6466,-74.182,28,0.9184,7960,3.9864,-71.1811
rg,1625569146182594274,1,-0.0244,-1.0217,0.5168,105,111.3892,24.231,-0.7935,219,0.8524,0.7394,-5.1065,-69.1959,28,0.9225,8452,3.9864,-72.1473
rg,1625569146182612644,1,0.1248,-0.6511,0.4275,106,93.811,-18.0664,-6.2866,219,0.8694,0.7734,-5.7756,-65.0023,28,0.9255,8106,3.9864,-71.627
rg,1625569146182630607,1,0.1348,-0.5439,0.3735,107,69.8242,-25.5127,-5.6152,219,0.8764,0.7994,-6.6808,-61.8948,28,0.9275,8201,3.9864,-70.857
rg,1625569146182740531,1,0.1562,-0.5437,0.4768,108,-14.2822,-38.8184,2.6245,219,0.8664,0.8134,-7.5343,-62.1199,28,0.9295,8515,3.9864,-69.4852
rg,1625569146182788049,1,0.312,-0.8137,0.5703,109,-103.3936,-88.1958,22.7051,219,0.8144,0.7994,-8.6246,-66.4714,28,0.9295,8072,3.9864,-65.9015
rg,1625569146182808382,1,0.4185,-1.1799,0.509,110,-142.6392,-114.0137,24.5361,219,0.7744,0.7123,-9.6385,-72.9069,28,0.9275,10040,3.9864,-61.2116
rg,1625569146182826622,1,0.5408,-1.3967,0.5144,111,-89.8438,-79.3457,41.2598,160,0.7374,0.6003,-8.5052,-75.2225,28,0.9044,13528,4.0095,-58.9161
