name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1624800848216302047,1,-0.1262,-0.0398,1.0361,1,-0.4883,-4.8828,19.8975,63,1.1376,1.4297,14.972,-0.5389,29,1.0045,19545,4.0733,31.6796
rg,1624800848216349306,1,-0.145,-0.3545,1.1475,2,-16.3574,21.8506,17.2119,63,1.1386,1.4317,15.556,-1.6741,29,1.0045,8454,4.0733,32.2046
rg,1624800848216370806,1,-0.3281,-0.2593,1.1067,3,-7.7515,30.6396,12.3901,63,1.1386,1.4327,16.7355,-2.0908,29,1.0055,7977,4.0733,32.4544
rg,1624800848216391010,1,-0.3689,-0.1846,1.0981,4,0.7324,20.874,11.4136,63,1.1386,1.4357,17.6476,-2.2217,29,1.0055,7990,4.0733,32.8142
rg,1624800848216410806,1,-0.3569,-0.2073,1.082,5,-4.8218,-11.8408,15.4419,63,1.1386,1.4397,17.2163,-2.5523,29,1.0055,8104,4.0733,33.3783
rg,1624800848216430510,1,-0.2661,-0.2437,1.0972,6,-5.4321,-23.3154,14.2822,63,1.1386,1.4437,15.8676,-2.9125,29,1.0065,8021,4.0733,33.9729
rg,1624800848216478880,1,-0.241,-0.2332,1.0847,7,-2.3193,-34.6069,14.7705,63,1.1376,1.4477,14.3823,-3.1925,29,1.0065,8053,4.0733,34.5597
rg,1624800848216499066,1,-0.2319,-0.2253,1.0701,8,0.4272,-37.0483,15.3198,63,1.1386,1.4497,12.8502,-3.3512,29,1.0065,8022,4.0733,35.1903
rg,1624800848216516918,1,-0.2502,-0.2097,1.0454,9,3.6621,-36.8042,14.8315,63,1.1386,1.4527,11.443,-3.2417,29,1.0065,8028,4.0733,35.8379
rg,1624800848216535547,1,-0.2886,-0.1726,1.033,10,5.6763,-40.8325,15.4419,63,1.1376,1.4547,10.0086,-3.1227,29,1.0065,8109,4.0733,36.51
rg,1624800848216554677,1,-0.3259,-0.155,1.0186,11,4.3335,-50.8423,17.334,63,1.1386,1.4577,8.3192,-3.0309,29,1.0065,8126,4.0733,37.2856
rg,1624800848216573455,1,-0.3049,-0.1758,1.0303,12,3.0518,-56.7627,17.395,63,1.1386,1.4617,6.1785,-3.0987,29,1.0075,8126,4.0733,38.1039
rg,1624800848216591566,1,-0.2859,-0.166,1.0234,13,2.9907,-68.4204,18.0054,63,1.1386,1.4637,3.8584,-3.1362,29,1.0075,8127,4.0733,38.9501
rg,1624800848216609103,1,-0.2363,-0.1301,1.0151,14,2.3193,-73.6084,17.9443,63,1.1386,1.4677,1.3282,-3.1639,29,1.0075,9819,4.0733,39.8189
rg,1624800848216625843,1,-0.1614,-0.1235,1.0195,15,-1.2207,-70.2515,17.9443,63,1.1386,1.4727,-1.1269,-3.3565,29,1.0085,8192,4.0733,40.6918
rg,1624800848216644473,1,-0.1128,-0.1213,1.0496,16,-3.2959,-65.1245,17.8833,63,1.1386,1.4767,-3.0329,-3.6274,29,1.0075,8210,4.0733,41.4524
rg,1624800848216661788,1,-0.1013,-0.0671,1.074,17,-4.4556,-50.293,16.4795,63,1.1376,1.4787,-4.6577,-3.8551,29,1.0085,8339,4.0733,42.2429
rg,1624800848216679769,1,-0.1394,-0.1138,1.1028,18,-13.6719,-35.8276,8.606,63,1.1386,1.4837,-5.5909,-4.5192,29,1.0085,8226,4.0733,42.6968
