name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
lg,1625583151144181670,0,0.8423,-0.1897,0.7483,1,-28.1372,-70.4346,-19.165,62,0.9685,0.8794,-71.2445,-33.1094,24,0.072,19927,4.0414,93.531
lg,1625583151144319806,0,0.9316,-0.1897,0.748,2,-28.9917,-59.021,-21.2402,62,0.9625,0.8404,-72.1231,-32.9373,24,0.071,8257,4.0414,92.3685
lg,1625583151144374927,0,0.8572,-0.2161,0.8069,3,-24.7803,-9.0332,-23.1323,62,0.9585,0.8044,-71.9528,-30.4394,24,0.072,7850,4.0414,88.8413
lg,1625583151144427420,0,0.78,-0.1902,0.7834,4,-24.5972,12.6343,-24.5361,62,0.9555,0.7684,-70.9764,-26.5992,24,0.072,8040,4.0414,83.8684
lg,1625583151144476637,0,0.4766,-0.5881,0.7932,5,-9.3384,-51.6357,-17.6392,147,1.2136,0.9285,-71.3679,-29.6456,24,0.069,13319,3.9215,86.5413
lg,1625583151144526075,0,0.2224,-0.4688,0.6443,6,8.7891,-21.5454,-11.9629,147,1.2136,0.9315,-70.4932,-30.0678,24,0.069,8107,3.9215,87.2748
lg,1625583151144574940,0,0.5728,-0.5518,0.7544,7,5.9814,-48.8281,5.5542,147,1.2146,0.9345,-70.5699,-33.8447,24,0.069,8139,3.9215,91.493
lg,1625583151144624342,0,0.8154,-0.6106,0.8342,8,8.1787,-40.5884,13.0005,147,1.2166,0.9305,-69.5958,-36.2707,24,0.069,7957,3.9215,94.7051
lg,1625583151144671282,0,0.7737,-0.5662,0.8264,9,22.583,4.2725,15.0146,147,1.2176,0.9164,-67.7784,-36.2453,24,0.069,9197,3.9215,95.6367
lg,1625583151144719259,0,0.564,-0.5491,0.7849,10,34.4849,30.7617,10.9863,147,1.2166,0.8924,-65.1763,-33.9982,24,0.069,9175,3.9215,94.6687
lg,1625583151144768309,0,0.5266,-0.5647,0.8203,11,41.9312,26.4282,5.7373,147,1.2216,0.8674,-62.8084,-31.6324,24,0.07,8013,3.9215,93.8639
lg,1625583151144817581,0,0.4224,-0.5447,0.7615,12,54.1382,28.5034,1.6479,147,1.2246,0.8324,-60.4007,-28.8678,24,0.074,7996,3.9215,93.0824
lg,1625583151144863577,0,0.384,-0.4968,0.7534,13,57.312,28.9917,3.0518,147,1.2246,0.7874,-57.9621,-26.2329,24,0.073,8093,3.9215,92.5661
lg,1625583151144911035,0,0.2847,-0.4993,0.7622,14,53.4058,17.1509,6.5918,147,1.2246,0.7404,-55.775,-24.5325,24,0.072,8025,3.9215,92.9048
lg,1625583151144955477,0,0.3682,-0.4966,0.8225,15,45.3491,-7.2021,16.8457,147,1.2276,0.7043,-54.4683,-24.2084,24,0.071,8140,3.9215,94.5489
lg,1625583151145002380,0,0.4817,-0.491,0.8149,16,39.7949,-18.3716,20.813,147,1.2286,0.6863,-53.88,-24.4203,24,0.07,8180,3.9215,96.6346
lg,1625583151145049301,0,0.6501,-0.4834,0.8423,17,29.2969,-18.7988,22.644,147,1.2276,0.6803,-53.3939,-25.0924,24,0.068,8214,3.9215,98.796
lg,1625583151145098222,0,0.7693,-0.3433,0.7891,18,12.207,-2.6245,20.6299,147,1.2296,0.6813,-52.6676,-25.5703,24,0.069,8115,3.9215,100.042
lg,1625583151145143218,0,0.689,-0.4114,0.9185,19,-3.1738,7.8125,17.0898,147,1.2316,0.6953,-51.0513,-26.0067,24,0.069,8251,3.9215,100.1362
lg,1625583151147091561,0,0.5967,-0.4482,0.876,20,-17.7002,36.0718,11.5967,147,1.2306,0.7204,-48.785,-26.4903,24,0.072,8100,3.9215,99.816
lg,1625583151147175705,0,0.4243,-0.4299,0.7458,21,-26.4893,45.5322,6.6528,147,1.2366,0.7504,-46.1768,-27.0756,24,0.074,8254,3.9215,99.0687
lg,1625583151147237175,0,0.2644,-0.4438,0.7761,22,-36.9873,29.7241,-0.7324,147,1.2366,0.7834,-44.0135,-28.095,24,0.075,8218,3.9215,98.3309
lg,1625583151147290797,0,0.2007,-0.4395,0.7874,23,-40.9546,21.6064,-2.6245,147,1.2376,0.8264,-41.9207,-29.4222,24,0.072,8259,3.9215,97.7407
lg,1625583151147341328,0,0.0642,-0.4841,0.7659,24,-48.2178,-9.7046,-10.2539,147,1.2356,0.8714,-41.0616,-31.3269,24,0.072,8228,3.9215,97.5977
lg,1625583151147391100,0,0.2878,-0.5405,0.7336,25,-52.3071,-54.5044,-10.7422,147,1.2336,0.9054,-42.2002,-34.3669,24,0.069,8388,3.9215,98.8369
lg,1625583151147442686,0,0.3853,-0.6809,0.7573,26,-33.6914,-32.7148,-10.498,147,1.2336,0.9255,-42.6698,-36.4471,24,0.068,8234,3.9215,99.6374
lg,1625583151147495993,0,0.1875,-0.5159,0.6895,27,-2.7466,-13.9771,-19.7144,147,1.2356,0.9335,-42.4278,-36.287,24,0.068,8502,3.9215,99.2358
lg,1625583151148435108,0,-0.0623,-0.3809,0.5945,28,3.9673,-20.0806,-11.9629,147,1.2346,0.9365,-41.6793,-36.0093,24,0.068,8268,3.9215,99.2257
lg,1625583151148500594,0,0.6155,-0.5178,0.7148,29,-15.3198,-100.9521,2.9297,147,1.2366,0.9375,-44.5059,-38.9898,24,0.069,8786,3.9215,102.7194
lg,1625583151148553994,0,1.0327,-0.7295,0.9163,30,-3.3569,-64.9414,4.3335,147,1.2386,0.9355,-46.234,-40.9182,24,0.068,8392,3.9215,105.273
lg,1625583151148603896,0,0.6741,-0.6589,0.8767,31,29.9683,27.0386,-2.5024,147,1.2396,0.9255,-44.8933,-38.7413,24,0.07,8638,3.9215,104.032
lg,1625583151148651983,0,0.4412,-0.5706,0.8027,32,39.5508,45.7764,-2.5635,147,1.2426,0.9144,-42.4725,-35.8526,24,0.07,8394,3.9215,102.2713
lg,1625583151525209346,0,0.4265,-0.5723,0.7554,33,55.3589,3.418,-2.4414,147,1.2436,0.8744,-41.6981,-33.5684,24,0.075,25028,3.9215,102.1124
lg,1625583151525329454,0,0.3999,-0.542,0.7488,34,59.3262,6.4697,0.061,147,1.2436,0.8494,-40.7613,-31.1999,24,0.075,8940,3.9215,102.0185
lg,1625583151525384464,0,0.4072,-0.5142,0.7622,35,58.5327,1.2817,5.4321,147,1.2466,0.8214,-40.1414,-29.3496,24,0.073,13232,3.9215,102.4696
lg,1625583151525437790,0,0.4551,-0.4778,0.7476,36,50.0488,-15.0146,7.019,147,1.2476,0.8094,-40.0144,-27.9508,24,0.071,10953,3.9215,103.2699
lg,1625583151525488099,0,0.512,-0.4578,0.7749,37,41.9312,-22.522,5.3101,147,1.2486,0.8064,-40.2939,-26.9025,24,0.07,9473,3.9215,104.1392
lg,1625583151525535465,0,0.5251,-0.4338,0.8352,38,36.9263,-25.0244,2.5024,147,1.2496,0.8104,-40.6918,-25.9082,24,0.071,7911,3.9215,104.8621
lg,1625583151525587125,0,0.6514,-0.3206,0.866,39,11.6577,-24.1699,2.0142,147,1.2506,0.8254,-41.2995,-25.6244,24,0.071,7792,3.9215,105.3558
lg,1625583151525634305,0,0.7952,-0.2876,0.822,40,-5.127,-24.6582,-2.1362,147,1.2516,0.8454,-41.9336,-26.048,24,0.076,7905,3.9215,105.1673
lg,1625583151525682707,0,0.7739,-0.321,0.791,41,-27.1606,5.9814,-6.2866,147,1.2526,0.8684,-41.8343,-26.6667,24,0.076,8615,3.9215,104.609
lg,1625583151526258259,0,0.5093,-0.3044,0.7275,42,-41.4429,51.2695,-11.0474,147,1.2536,0.8934,-39.8547,-26.9901,24,0.077,8558,3.9215,102.7311
