name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1625579828201412651,1,0.1182,0.7439,0.7131,1,3.6621,10.5591,-11.1084,60,1.1846,0,10.4526,49.0813,25,0.7774,19438,4.0557,110.875
rg,1625579828201504122,1,0.1245,0.7505,0.7068,2,3.3569,10.3149,-10.9253,60,1.1856,0,10.3725,49.114,25,0.7784,8468,4.0557,110.8848
rg,1625579828201524864,1,0.1208,0.7522,0.7078,3,3.1128,11.2305,-11.9629,60,1.1836,0,10.3849,49.1484,25,0.7794,7850,4.0557,110.9251
rg,1625579828201610538,1,0.113,0.76,0.7126,4,3.6621,11.7188,-11.9629,60,1.1836,0,10.4014,49.1984,25,0.7774,7901,4.0557,110.9519
rg,1625579828201634466,1,0.1108,0.769,0.708,5,1.8921,11.6577,-11.8408,60,1.1836,-0.001,10.4171,49.197,25,0.7794,8048,4.0557,110.984
rg,1625579828201654968,1,0.1084,0.7693,0.7078,6,1.4038,11.0474,-11.1084,60,1.1856,0,10.4105,49.178,25,0.7794,7808,4.0557,111.017
rg,1625579828201674655,1,0.1003,0.7627,0.7109,7,-0.8545,8.1177,-10.7422,60,1.1836,-0.001,10.3219,49.0391,25,0.7774,33279,4.0557,110.9664
rg,1625579828201694786,1,0.1038,0.7639,0.7119,8,-2.0142,6.0425,-10.0708,60,1.1856,0,10.1553,48.8516,25,0.7774,7929,4.0557,110.8699
rg,1625579828201714084,1,0.1133,0.7629,0.7207,9,-2.9907,4.8828,-9.0942,60,1.1866,0,9.9166,48.6157,25,0.7794,8002,4.0557,110.7615
rg,1625579828201736327,1,0.114,0.7668,0.7222,10,-3.2349,4.0894,-8.5449,60,1.1836,0,9.6485,48.3816,25,0.7774,7970,4.0557,110.6446
rg,1625579828201754550,1,0.1113,0.7683,0.7141,11,-4.3945,3.2959,-8.606,60,1.1846,0,9.3756,48.1218,25,0.7784,8392,4.0557,110.5052
rg,1625579828201772515,1,0.2839,-0.2571,0.9077,12,-13.916,22.522,-6.7749,99,1.1666,0,9.2858,45.4222,25,0.7434,8250,3.9908,110.4925
rg,1625579828201790257,1,0.1628,-0.1758,0.8374,13,-30.4565,5.4932,-6.8359,99,1.1576,0,9.0112,42.2961,25,0.7404,8256,3.9908,110.1563
rg,1625579828201808129,1,0.1497,-0.1414,0.8154,14,-60.73,-18.0054,-6.2866,99,1.1486,0,8.0026,37.9919,25,0.7324,8056,3.9908,109.2347
rg,1625579828201827575,1,0.2866,-0.1753,1.0215,15,-79.4067,-33.5083,-2.9907,99,1.1386,0,6.1747,33.0841,25,0.7274,8088,3.9908,108.1573
rg,1625579828201847929,1,0.5662,-0.4414,1.1772,16,-55.1758,-23.0103,8.667,99,1.1436,0,3.6293,29.3656,25,0.7334,9207,3.9908,107.8655
rg,1625579828201866078,1,0.6367,0.1709,0.8806,17,-6.4087,-0.7324,0.2441,99,1.1406,0,2.5086,27.7097,25,0.7344,9735,3.9908,107.7882
rg,1625579828201886061,1,0.2283,-0.571,1.0283,18,-19.7144,31.311,-5.3711,99,1.1376,0,3.2343,25.0748,25,0.7334,8136,3.9908,108.0841
rg,1625579828201906748,1,0.624,-0.2112,0.8877,19,-3.2959,-18.9209,-9.8267,99,1.1406,-0.001,1.3478,23.7471,25,0.7364,8233,3.9908,107.3635
rg,1625579828201962957,1,0.5232,-0.2981,0.9709,20,-11.2915,11.2915,-9.6436,99,1.1396,0,1.1566,21.7899,25,0.7364,8035,3.9908,107.1617
rg,1625579828201986699,1,0.29,-0.385,0.9978,21,-12.5732,26.001,-6.6528,99,1.1366,0,1.5928,19.7968,25,0.7354,8213,3.9908,107.2647
rg,1625579828202003460,1,0.3186,-0.2751,0.9255,22,-13.1226,15.5029,-2.4414,99,1.1386,0,1.45,17.9962,25,0.7374,8227,3.9908,107.3508
rg,1625579828202022740,1,0.2693,-0.2915,0.9172,23,-17.0288,17.334,-1.77,99,1.1386,0,1.4875,15.942,25,0.7374,8325,3.9908,107.3855
rg,1625579828202045167,1,0.2639,-0.3425,0.9517,24,-23.8037,12.5732,-3.54,99,1.1366,0,1.3886,13.7075,25,0.7364,8305,3.9908,107.3567
rg,1625579828202061539,1,0.3396,-0.4849,1.0449,25,-22.1558,4.6997,-5.127,99,1.1396,0,0.9336,11.4623,26,0.7374,8300,3.9908,107.1785
rg,1625579828202079485,1,0.4011,-0.6626,1.0977,26,-1.3428,12.4512,-5.5542,99,1.1406,0,0.7596,9.9414,26,0.7404,8304,3.9908,107.0387
rg,1625579828202233757,1,0.4373,-0.6907,1.1221,27,16.0522,17.8223,-2.0142,99,1.1426,0,0.585,9.1755,26,0.7404,8328,3.9908,107.0657
rg,1625579828202266149,1,0.5994,-0.6553,1.0381,28,46.875,40.1611,1.5259,99,1.1456,0,1.1441,9.6991,26,0.7434,8335,3.9908,107.3722
