name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
lg,1625579811056700361,0,0.8047,-0.1467,0.7007,1,-1.3428,-22.2778,-3.2959,118,1.3677,1.0995,-48.356,-1.0208,27,0.066,19673,3.9369,131.6526
lg,1625579811056740297,0,0.6633,-0.0991,0.6858,2,-5.0049,-14.6484,-1.5259,118,1.3667,1.1005,-48.752,-1.4752,27,0.066,8484,3.9369,131.8132
lg,1625579811056760746,0,0.5967,-0.0854,0.7051,3,-10.8032,-24.5361,-1.4038,118,1.3677,1.1005,-49.3751,-2.125,27,0.066,7926,3.9369,131.9626
lg,1625579811056779955,0,0.564,-0.0713,0.7075,4,-13.6108,-31.6162,-0.8545,118,1.3677,1.1005,-50.4449,-3.1265,27,0.066,7899,3.9369,132.2437
lg,1625579811056798626,0,0.5527,-0.1243,0.73,5,-19.2261,-47.4854,-0.7935,118,1.3677,1.1005,-51.7832,-4.3282,27,0.067,7904,3.9369,132.6395
lg,1625579811056815816,0,0.554,-0.1116,0.7183,6,-25.1465,-67.5049,-2.4414,118,1.3687,1.1005,-53.8795,-5.7374,27,0.067,7930,3.9369,133.0477
lg,1625579811056832561,0,0.5728,-0.0974,0.7024,7,-27.832,-76.5991,-3.1738,118,1.3687,1.1005,-56.5931,-7.4285,27,0.067,7934,3.9369,133.5474
lg,1625579811056850176,0,0.6167,-0.1335,0.6951,8,-34.8511,-90.8813,-3.418,118,1.3687,1.1005,-59.5442,-9.6386,27,0.068,8130,3.9369,134.4634
lg,1625579811056867088,0,0.6641,-0.1135,0.688,9,-37.2925,-101.9287,-4.5166,118,1.3687,1.1005,-62.8861,-12.1614,27,0.068,8008,3.9369,135.6717
lg,1625579811056885370,0,0.7639,-0.1655,0.7031,10,-39.4287,-104.4922,-3.9062,118,1.3687,1.1005,-66.3626,-15.5202,27,0.068,8012,3.9369,137.5937
lg,1625579811056903171,0,0.7507,-0.1655,0.7324,11,-34.729,-69.7021,-11.9019,118,1.3697,1.1005,-68.1973,-16.9911,27,0.069,33401,3.9369,137.8289
lg,1625579811056920601,0,0.8164,-0.1567,0.7297,12,-31.9214,-58.96,-16.4185,118,1.3697,1.0995,-69.7787,-18.0775,27,0.07,8156,3.9369,137.7035
lg,1625579811056937717,0,0.8362,-0.0891,0.6758,13,-28.0151,-32.8369,-25.0244,118,1.3707,1.0995,-70.5627,-16.8161,27,0.07,8619,3.9369,135.2712
lg,1625579811056954314,0,0.7441,-0.092,0.6553,14,-28.9917,-0.7324,-31.4331,118,1.3707,1.0995,-70.0664,-13.8763,27,0.069,8073,3.9369,130.9789
