name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
lg,1625399175871104534,0,0.4622,-0.0942,1.0513,1,-24.4141,63.6597,67.688,73,1.5227,1.5678,15.0162,-14.9408,28,0.097,20602,3.9556,66.3639
lg,1625399175871206348,0,0.5134,-0.9556,0.5674,2,5.7373,18.6157,34.9121,126,1.3977,1.5618,14.7982,-15.89,28,0.094,14616,3.9127,67.1726
lg,1625399175871261958,0,0.3899,-0.8982,0.5657,3,12.0239,46.814,7.6904,126,1.4027,1.5638,15.5076,-16.9425,28,0.096,8521,3.9127,66.5586
lg,1625399175871314606,0,-0.0862,-0.8599,0.5129,4,31.4331,170.105,-27.771,126,1.4097,1.5638,21.3565,-18.3234,28,0.096,8622,3.9127,62.8399
lg,1625399175871365809,0,-0.5127,-0.7856,0.4832,5,46.5698,195.1904,-52.124,126,1.4187,1.5658,28.4723,-19.9804,28,0.097,8329,3.9127,57.3216
lg,1625399175871416401,0,-0.6677,-0.6641,0.5535,6,48.7671,138.4888,-54.0771,126,1.4317,1.5658,33.3231,-21.4726,28,0.097,8660,3.9127,52.1616
lg,1625399175871465993,0,-0.573,-0.6731,0.6646,7,41.9922,49.4385,-41.748,126,1.4467,1.5668,34.5222,-22.2813,28,0.096,9907,3.9127,48.8776
lg,1625399175871517567,0,-0.4204,-0.728,0.5085,8,39.6118,16.9678,-40.4053,126,1.4557,1.5658,33.3195,-23.1189,28,0.096,8425,3.9127,46.4883
lg,1625399175871566159,0,-0.3108,-0.7346,0.4893,9,30.9448,-41.748,-38.147,126,1.4617,1.5648,30.8244,-23.7256,28,0.095,8787,3.9127,44.8594
lg,1625399175871651269,0,-0.0999,-0.7495,0.541,10,18.1885,-34.3628,-12.6343,126,1.4627,1.5638,28.5733,-24.2552,28,0.09,8826,3.9127,44.2987
lg,1625399175871702862,0,-0.0493,-0.814,0.5537,11,8.0566,31.9824,13.6108,126,1.4657,1.5638,29.1225,-25.2996,28,0.091,8790,3.9127,43.606
lg,1625399175871751806,0,-0.3127,-0.8838,0.7339,12,-7.9956,79.834,13.855,126,1.4657,1.5638,31.7558,-27.2189,28,0.091,8539,3.9127,42.0211
