name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1625399193871560576,1,0.2119,-0.4502,0.9355,1,3.479,-22.3999,17.7002,66,1.1546,0.9645,-13.331,-30.9984,24,0.8324,20020,4.0491,117.901
rg,1625399193871620538,1,0.2402,-0.4412,0.928,2,2.2583,-18.5547,18.7378,66,1.1546,0.9645,-13.5715,-30.9246,24,0.8334,8511,4.0491,118.9018
rg,1625399193871643778,1,0.2415,-0.4556,0.9329,3,0.7935,-16.6626,18.7988,66,1.1546,0.9645,-13.6995,-30.8999,24,0.8334,7931,4.0491,119.8635
rg,1625399193871665018,1,0.2209,-0.4526,0.9482,4,-0.1221,-10.6812,18.8599,66,1.1546,0.9645,-13.604,-30.8927,24,0.8324,7783,4.0491,120.7024
rg,1625399193871683851,1,0.2043,-0.4705,0.9678,5,-0.7935,-8.728,19.2871,66,1.1506,0.9635,-13.3919,-30.9196,24,0.8314,9395,4.0491,121.5186
rg,1625399193871703239,1,0.1968,-0.4587,0.9478,6,-1.8921,-8.667,19.7754,66,1.1536,0.9635,-13.1689,-30.9857,24,0.8324,7708,4.0491,122.3494
rg,1625399193871723016,1,0.1755,-0.4697,0.9551,7,-2.0142,-9.5825,20.1416,66,1.1536,0.9635,-12.9289,-31.0715,24,0.8324,7765,4.0491,123.215
rg,1625399193871742497,1,0.1597,-0.4663,0.9517,8,-2.3193,-12.0239,20.1416,66,1.1546,0.9645,-12.7487,-31.1704,24,0.8324,8029,4.0491,124.1307
rg,1625399193871768330,1,0.1553,-0.4563,0.9512,9,-2.0142,-14.9536,18.7378,66,1.1536,0.9645,-12.696,-31.2349,24,0.8324,7789,4.0491,125.0548
rg,1625399193871787014,1,0.1577,-0.4626,0.9587,10,-2.3193,-16.7236,18.6157,66,1.1526,0.9615,-12.709,-31.3213,24,0.8314,7986,4.0491,126.0133
rg,1625399193871808495,1,0.1721,-0.4641,0.927,11,-2.1973,-16.6016,17.9443,66,1.1546,0.9635,-12.7686,-31.4284,24,0.8324,7818,4.0491,126.9529
rg,1625399193871827217,1,0.1697,-0.4583,0.9121,12,-2.2583,-16.9067,18.1274,66,1.1546,0.9635,-12.8104,-31.5418,24,0.8324,8019,4.0491,127.8777
rg,1625399193871845068,1,0.1814,-0.4495,0.9189,13,-3.3569,-15.0146,17.5171,66,1.1526,0.9635,-12.8428,-31.6562,24,0.8314,7887,4.0491,128.7622
rg,1625399193871863993,1,0.1753,-0.4578,0.8918,14,-3.3569,-11.9019,17.5781,66,1.1546,0.9655,-12.7591,-31.7954,24,0.8314,8044,4.0491,129.5905
rg,1625399193871881530,1,0.188,-0.4607,0.9116,15,-3.7231,-11.4136,17.0898,66,1.1546,0.9645,-12.6507,-31.9654,24,0.8314,7881,4.0491,130.4473
rg,1625399193871930269,1,0.168,-0.4778,0.9465,16,-3.479,-11.7188,17.7002,66,1.1536,0.9645,-12.5256,-32.0778,24,0.8314,8090,4.0491,131.2696
rg,1625399193871958009,1,0.1812,-0.4875,0.9294,17,-2.6245,-13.916,17.7612,66,1.1546,0.9655,-12.5073,-32.1977,24,0.8314,8080,4.0491,132.1492
rg,1625399193871977194,1,0.1729,-0.4849,0.9277,18,-2.3193,-15.9912,18.5547,66,1.1536,0.9645,-12.5581,-32.28,24,0.8314,8165,4.0491,133.1161
rg,1625399193871995027,1,0.1743,-0.4832,0.9351,19,-0.7935,-18.5547,18.2495,66,1.1526,0.9645,-12.6665,-32.3319,24,0.8314,8034,4.0491,134.1102
rg,1625399193872012193,1,0.1807,-0.4763,0.9265,20,0.6714,-20.6909,17.9443,66,1.1546,0.9655,-12.8658,-32.3296,24,0.8314,8157,4.0491,135.1397
rg,1625399193872030878,1,0.1987,-0.4888,0.9307,21,0.9766,-21.6675,18.9209,66,1.1546,0.9655,-13.0711,-32.3425,24,0.8314,8030,4.0491,136.2202
