name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1625413955523842934,1,0.2576,0.8037,0.5676,1,0.1831,12.9395,-13.4888,107,1.1055,0,0.8999,57.0307,24,0.8854,19925,3.9864,-85.8339
rg,1625413955523918953,1,0.2515,0.8098,0.5647,2,-0.9155,11.2915,-13.4277,107,1.1055,0,0.9988,56.9093,24,0.8884,8308,3.9864,-85.745
rg,1625413955523969657,1,0.2507,0.8059,0.5693,3,-0.9766,10.5591,-13.6719,107,1.1035,0,1.0877,56.7762,24,0.8874,7732,3.9864,-85.6878
rg,1625413955523990342,1,0.2542,0.8037,0.5642,4,-2.2583,8.1787,-14.2212,107,1.1065,0,1.1302,56.602,24,0.8904,7794,3.9864,-85.7239
rg,1625413955524009157,1,0.2612,0.8103,0.5593,5,-2.6855,7.8735,-15.2588,107,1.1065,0,1.1933,56.4119,24,0.8894,7863,3.9864,-85.8369
rg,1625413955524028860,1,0.2634,0.812,0.5671,6,-3.1128,6.7749,-16.2354,107,1.1055,0,1.318,56.2266,24,0.8894,8246,3.9864,-85.9625
rg,1625413955524049879,1,-0.3984,-0.2961,0.8276,7,-10.0098,79.0405,-21.3013,112,1.0695,0,4.734,53.9258,24,0.7654,8089,3.905,-83.9176
rg,1625413955524091972,1,-0.5134,-0.2485,0.7751,8,-14.0381,78.9795,-27.5879,112,1.0715,0,8.8564,51.8946,25,0.7664,8145,3.905,-82.2123
rg,1625413955524117009,1,-0.7371,-0.2571,0.7974,9,-26.9165,65.6738,-40.1001,112,1.0675,0,13.1321,49.3763,25,0.7674,7943,3.905,-81.4613
rg,1625413955524138509,1,-0.8936,-0.353,0.8682,10,-29.3579,35.8276,-42.9077,112,1.0735,0,16.7524,46.5561,25,0.7704,8007,3.905,-81.9524
rg,1625413955524158509,1,-0.8596,-0.6094,1.0215,11,-26.5503,20.5078,-40.2832,112,1.0755,0,18.796,43.7106,24,0.7744,8921,3.905,-83.5867
rg,1625413955524176786,1,-0.3882,-0.6743,1.02,12,26.4893,-37.3535,-17.334,112,1.0785,-0.001,18.6636,42.0165,24,0.7814,10241,3.905,-85.932
rg,1625413955524196953,1,-0.2131,-0.6038,0.99,13,38.269,-35.5835,-21.3013,112,1.0795,0,18.3416,40.7521,24,0.7854,7942,3.905,-88.3322
rg,1625413955524216768,1,-0.2085,-0.551,0.9387,14,44.3115,-14.0381,-41.3208,112,1.0825,0,19.1549,39.7322,24,0.7894,8079,3.905,-90.7577
rg,1625413955524234101,1,-0.3132,-0.4883,0.863,15,44.9219,-0.1221,-51.2695,112,1.0845,0,20.8353,38.7832,24,0.7944,8130,3.905,-93.1671
rg,1625413955524255342,1,-0.3677,-0.4451,0.8267,16,44.8608,1.709,-56.5796,112,1.0855,0,22.7623,37.7749,24,0.7954,8102,3.905,-95.7911
rg,1625413955524274194,1,-0.4397,-0.3818,0.762,17,37.4146,-3.418,-62.3779,112,1.0895,0,24.7671,36.3564,24,0.7984,8151,3.905,-98.8413
rg,1625413955524295731,1,-0.4692,-0.3496,0.7664,18,29.4189,-14.4653,-60.9741,112,1.0905,0,26.2939,34.4889,24,0.8004,8165,3.905,-102.2397
rg,1625413955524314897,1,-0.4575,-0.335,0.7649,19,25.2686,-20.5078,-57.1899,112,1.0895,0,27.3678,32.3942,24,0.8014,8256,3.905,-105.7468
rg,1625413955524333749,1,-0.4307,-0.2842,0.7397,20,14.7705,-21.9727,-48.4619,112,1.0925,-0.001,28.0213,30.0513,24,0.8024,8206,3.905,-108.9875
rg,1625413955524353212,1,-0.4456,-0.2791,0.7849,21,-1.8311,-23.9258,-33.0811,112,1.0925,0,28.1361,27.3732,24,0.8054,8049,3.905,-111.6579
rg,1625413955524371360,1,-0.4426,-0.2598,0.7991,22,-8.7891,-29.541,-25.5737,112,1.0955,0,27.8816,24.836,24,0.8094,8226,3.905,-113.9736
rg,1625413955524388546,1,-0.5007,-0.1523,0.7302,23,-31.25,-44.8608,-12.5122,112,1.0955,0,26.8295,21.7072,24,0.8124,8281,3.905,-115.9063
rg,1625413955524407583,1,-0.3767,-0.4102,0.9043,24,-53.894,-69.7632,-3.1128,112,1.0985,0,24.2782,17.357,24,0.8174,8314,3.905,-117.8502
rg,1625413955524425805,1,-0.0322,-0.29,0.8484,25,-54.1382,-81.7871,0.4272,112,1.0975,0,20.4401,13.3115,24,0.8164,8321,3.905,-119.3202
rg,1625413955524482953,1,0.0618,-0.241,0.8315,26,-67.3218,-72.4487,2.5635,112,1.0945,0,16.7369,9.3055,24,0.8094,8265,3.905,-120.1981
rg,1625413955524510101,1,0.1013,-0.3894,0.9001,27,-91.9189,-30.7617,2.4414,112,1.0905,0,14.7235,4.3734,24,0.8004,8322,3.905,-120.5828
rg,1625413955524532749,1,-0.0393,-0.3779,1.1213,28,-95.1538,9.1553,4.0894,112,1.0875,0,14.613,-0.2819,24,0.7964,8395,3.905,-120.6156
rg,1625413955524554194,1,0.2417,-0.958,1.2739,29,-60.3027,31.7383,14.1602,112,1.0895,0,14.8096,-3.4782,24,0.7994,8371,3.905,-120.2814
rg,1625413955524572805,1,-0.0081,-0.0256,0.6738,30,-17.4561,60.2417,10.498,112,1.0885,0,16.6761,-4.0453,24,0.7994,8484,3.905,-119.9941
rg,1625413955524590546,1,-0.5879,-0.6191,1.0269,31,-5.7373,78.186,10.6201,112,1.0885,0,20.2431,-5.1921,24,0.8004,8831,3.905,-120.101
rg,1625413955524609972,1,-0.3743,-0.375,0.8501,32,7.6294,24.6582,12.3291,112,1.0905,0,21.3663,-5.4524,24,0.8014,8589,3.905,-119.9243
rg,1625413955879103323,1,-0.2515,-0.3755,0.8433,33,5.6152,1.1597,0.7324,112,1.0915,0,21.1738,-6.1039,24,0.8064,27564,3.905,-120.3756
rg,1625413955879144101,1,-0.2935,-0.3623,0.8394,34,-4.1504,9.2163,-9.4604,112,1.0915,0,21.3889,-7.1169,24,0.8084,8735,3.905,-121.0739
rg,1625413955879845416,1,-0.4424,-0.3718,0.832,35,-13.2446,12.9395,-17.8223,112,1.0915,0,22.0039,-8.5934,24,0.8104,7786,3.905,-122.1486
rg,1625413955879900249,1,-0.5181,-0.4346,0.8804,36,-16.4185,11.3525,-19.2261,112,1.0915,0,22.5803,-10.2474,24,0.8124,7849,3.905,-123.3019
rg,1625413955879928027,1,-0.5002,-0.5935,0.9622,37,-11.0474,0.5493,-15.5029,112,1.0915,0,22.5796,-11.7603,24,0.8154,7827,3.905,-124.2843
rg,1625413955879988971,1,-0.2927,-0.6785,1.0132,38,-2.0142,-2.4414,-11.7188,112,1.0925,0,22.2676,-12.3301,24,0.8174,7847,3.905,-124.8509
rg,1625413955880014582,1,-0.1313,-0.6848,0.9734,39,42.2974,22.1558,-4.9438,112,1.0955,0,22.529,-11.7429,24,0.8204,10395,3.905,-125.6247
rg,1625413955880036286,1,-0.1289,-0.5815,0.894,40,53.1006,31.9824,-8.4839,112,1.0955,0,23.1569,-10.7593,24,0.8194,7845,3.905,-126.6061
rg,1625413955880058527,1,-0.2671,-0.531,0.8694,41,57.9834,55.7861,-18.0664,112,1.0965,0,24.9325,-9.7897,24,0.8204,7885,3.905,-128.161
rg,1625413955880077471,1,-0.4785,-0.5059,0.854,42,57.8003,59.5703,-29.1138,112,1.0965,0,27.1658,-9.0459,24,0.8214,7935,3.905,-130.2191
rg,1625413955880098249,1,-0.5615,-0.5012,0.8484,43,56.4575,53.5889,-32.1045,112,1.0965,0,29.2357,-8.4704,24,0.8214,7941,3.905,-132.4086
rg,1625413955880116082,1,-0.5974,-0.4292,0.8254,44,53.0396,25.0854,-31.7993,112,1.0985,0,30.2254,-7.8715,24,0.8224,7961,3.905,-134.3758
rg,1625413955880136212,1,-0.5134,-0.343,0.7776,45,42.9077,-0.3052,-24.5972,112,1.0995,0,30.1497,-7.3424,24,0.8234,8040,3.905,-135.8151
rg,1625413955880170305,1,-0.4546,-0.3296,0.7795,46,33.5693,-6.5918,-21.3623,112,1.0975,0,29.7358,-7.0913,24,0.8224,8012,3.905,-137.0691
rg,1625413955880190453,1,-0.3547,-0.364,0.8372,47,17.2729,-10.5591,-17.8223,112,1.0995,0,28.9277,-7.4528,24,0.8244,8042,3.905,-138.1604
rg,1625413955880209545,1,-0.27,-0.4443,0.9309,48,9.9487,-4.0283,-15.564,112,1.1005,0,28.1687,-8.1518,24,0.8264,8122,3.905,-139.2126
rg,1625413955880229397,1,-0.1516,-0.4209,0.9272,49,11.4136,7.6904,-15.1978,112,1.1005,0,27.6521,-8.7467,24,0.8274,9597,3.905,-140.2791
rg,1625413955880248064,1,-0.1406,-0.4119,0.9087,50,10.0098,19.5923,-16.7236,112,1.1015,0,27.586,-9.4368,24,0.8284,8102,3.905,-141.48
rg,1625413955880266082,1,-0.2283,-0.4346,0.9258,51,7.019,38.8794,-21.1792,112,1.1015,0,28.4069,-10.4178,24,0.8284,8134,3.905,-143.0422
rg,1625413955880283564,1,-0.3926,-0.3931,0.9177,52,5.9814,42.3584,-23.9868,112,1.1025,0,29.6226,-11.4102,24,0.8314,8125,3.905,-144.7417
rg,1625413955880301823,1,-0.4966,-0.3154,0.8738,53,3.0518,36.7432,-21.7896,112,1.1045,0,31.1114,-12.2656,24,0.8344,8141,3.905,-146.2337
rg,1625413955880319527,1,-0.6868,-0.2212,0.7554,54,-18.0664,3.9673,-13.0615,112,1.1045,0,31.5356,-13.4576,24,0.8354,8223,3.905,-146.9487
rg,1625413955880337194,1,-0.7336,-0.283,0.8838,55,-54.5654,-39.4897,-4.3945,112,1.1085,0,30.2309,-15.6501,24,0.8384,8260,3.905,-146.768
rg,1625413955880355416,1,-0.5979,-0.5378,0.9443,56,-67.688,-60.1196,-3.8452,112,1.1075,0,27.096,-18.6818,24,0.8314,8257,3.905,-145.9874
rg,1625413955880373879,1,-0.4346,-0.5684,0.9458,57,-78.9795,-99.7314,-0.2441,112,1.0995,0,23.1572,-21.6769,24,0.8174,8239,3.905,-144.693
rg,1625413955880392064,1,-0.0837,-0.3564,0.9656,58,-75.7446,-108.0933,-0.1831,112,1.0975,0,18.4668,-23.9894,24,0.8124,8743,3.905,-142.8597
