name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
lg,1625315757388382328,0,0.6907,-0.1128,0.7561,1,-2.1973,25.6348,-10.7422,63,1.0085,0.8094,-43.2876,-5.3009,23,0.026,19975,4.0183,81.9825
lg,1625315757388485462,0,0.7002,-0.0466,0.7085,2,-5.188,40.4053,-14.8315,63,1.0055,0.7744,-41.7793,-4.7732,23,0.025,8887,4.0183,80.942
lg,1625315757388539058,0,0.7256,-0.062,0.7341,3,-5.249,47.4243,-18.4937,63,0.9925,0.7364,-39.4606,-4.1745,23,0.027,7797,4.0183,79.7592
lg,1625315757388590764,0,0.5359,-0.1914,0.8689,4,11.4746,80.3223,-20.2637,63,0.9675,0.6803,-35.9978,-3.2826,23,0.026,10716,4.0183,78.6982
lg,1625315757388640358,0,0.4519,-0.4385,0.8538,5,25.9399,-53.3447,1.709,142,1.1045,0.5983,-37.7819,-3.4347,24,0.012,11499,3.9336,79.5582
lg,1625315757388690601,0,0.55,-0.4084,0.8149,6,23.3154,-56.7627,3.7231,142,1.1055,0.5643,-39.676,-4.0205,24,0.007,8084,3.9336,80.6696
lg,1625315757388736823,0,0.5796,-0.4109,0.8145,7,12.5732,-43.9453,8.728,142,1.1005,0.5353,-41.1859,-4.9057,24,0.011,7888,3.9336,81.9348
lg,1625315757388782934,0,0.5696,-0.437,0.7793,8,2.0142,-17.7002,11.5356,142,1.0955,0.5102,-41.5942,-6.3425,24,0.009,7893,3.9336,83.3383
lg,1625315757388827693,0,0.4321,-0.3916,0.7773,9,-4.6997,3.2959,10.5591,142,1.0765,0.4832,-40.8868,-7.8178,23,0.01,8268,3.9336,84.497
lg,1625315757388878621,0,0.364,-0.4036,0.8076,10,-9.3994,0.1221,10.0098,142,1.0535,0.4662,-40.381,-9.6313,23,0.01,7855,3.9336,85.674
lg,1625315757388930420,0,0.3647,-0.4307,0.8584,11,-19.3481,-15.686,11.9629,142,1.0295,0.4562,-40.1889,-11.7002,23,0.013,7962,3.9336,86.9593
lg,1625315757388976569,0,0.4927,-0.4946,0.8513,12,-26.6724,-23.1934,14.8926,142,1.0165,0.4512,-40.468,-14.2645,24,0.013,7889,3.9336,88.5313
lg,1625315757389022772,0,0.5007,-0.5017,0.8425,13,-27.71,-18.0054,13.2446,142,1.0085,0.4482,-40.2734,-16.5472,24,0.012,7986,3.9336,89.7306
lg,1625315757389067476,0,0.4067,-0.5088,0.8455,14,-26.9165,-8.4839,8.9111,142,1.0065,0.4492,-39.8181,-18.6632,24,0.014,8460,3.9336,90.7393
