name,time,activity,ax,ay,az,batch_val,gx,gy,gz,ibat,index,middle,pitch,roll,temp,thumb,ts,vbat,yaw
rg,1624655963560479378,1,-0.3086,-0.2549,0.99,1,-2.2583,-23.9868,16.2354,64,0.9925,0.7634,11.6475,-8.1754,30,0.6713,18933,4.0513,74.0054
rg,1624655963560520896,1,-0.2981,-0.2542,0.9988,2,-2.7466,-29.9683,15.0757,64,0.9935,0.7654,10.7289,-8.3667,30,0.6713,8338,4.0524,74.7422
rg,1624655963560541859,1,-0.2837,-0.2354,1.0024,3,-2.6855,-32.4097,14.2822,62,0.9935,0.7654,9.6974,-8.5779,30,0.6713,7670,4.0524,75.414
rg,1624655963560562247,1,-0.2935,-0.2493,1.0129,4,-5.188,-33.7524,12.4512,62,0.9925,0.7654,8.6798,-8.8721,30,0.6703,7902,4.0524,76.0863
rg,1624655963560580543,1,-0.2869,-0.252,1.0156,5,-4.5166,-37.4146,12.7563,62,0.9925,0.7654,7.5485,-9.1395,30,0.6713,7727,4.0524,76.8029
rg,1624655963560598895,1,-0.2937,-0.2498,1.0181,6,-5.5542,-36.8652,11.5356,62,0.9935,0.7664,6.4788,-9.428,30,0.6713,7722,4.0524,77.4814
rg,1624655963560616080,1,-0.2852,-0.2314,1.0244,7,-5.0659,-38.0249,12.0239,62,0.9915,0.7654,5.4063,-9.6788,30,0.6703,7688,4.0524,78.1981
rg,1624655963560633487,1,-0.2703,-0.2244,1.0232,8,-5.9814,-36.8042,12.2681,62,0.9935,0.7664,4.4005,-9.9552,30,0.6713,7743,4.0524,78.9258
rg,1624655963560650986,1,-0.2705,-0.2312,1.0452,9,-14.0991,-39.3677,10.0098,62,0.9935,0.7674,3.1134,-10.6155,30,0.6703,33433,4.0524,79.6005
rg,1624655963560669671,1,-0.2644,-0.2468,1.0522,10,-17.1509,-46.2646,6.4697,62,0.9925,0.7634,1.7704,-11.3702,30,0.6703,7920,4.0524,80.2013
rg,1624655963560688782,1,-0.2605,-0.2791,1.0671,11,-18.4326,-51.5137,3.9062,62,0.9935,0.7664,0.245,-12.2186,30,0.6693,7828,4.0524,80.7699
rg,1624655963560706448,1,-0.2446,-0.2954,1.084,12,-18.0664,-57.1899,0.7935,62,0.9935,0.7674,-1.4992,-13.0584,30,0.6703,8731,4.0524,81.2993
rg,1624655963560723819,1,-0.2332,-0.292,1.093,13,-16.8457,-59.8145,0.3052,62,0.9935,0.7674,-3.3361,-13.7784,30,0.6703,7884,4.0524,81.8016
rg,1624655963560753911,1,-0.2134,-0.2939,1.1045,14,-14.7705,-60.4248,-0.6714,62,0.9935,0.7674,-5.1322,-14.449,30,0.6683,7882,4.0524,82.368
rg,1624655963560773392,1,-0.2051,-0.2703,1.1025,15,-15.5029,-59.7534,-0.7935,62,0.9945,0.7684,-6.8404,-15.0973,30,0.6683,7932,4.0524,82.9462
rg,1624655963560790688,1,-0.1968,-0.2598,1.1003,16,-17.4561,-59.8755,-0.061,62,0.9935,0.7674,-8.5103,-15.8109,30,0.6683,7961,4.0524,83.5783
